site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P361 07AUG17 2007.6249 54329 1440 6 -111.4  -3153 -0.075635   4936086  0.966847  2930  0.924732  0.0083 0.000494 0.000659 0.001853 -0.017585  0.003120 -0.146389
P361 07AUG18 2007.6277 54330 1440 7 -111.4  -3153 -0.075610   4936086  0.967966  2930  0.907399  0.0083 0.000509 0.000670 0.001897 -0.011079  0.015603 -0.179798
P361 07AUG19 2007.6304 54331 1441 1 -111.4  -3153 -0.075551   4936086  0.970553  2930  0.923245  0.0083 0.000506 0.000675 0.001891 -0.013222 -0.007610 -0.150690
P361 07AUG20 2007.6331 54332 1441 2 -111.4  -3153 -0.076494   4936086  0.965783  2930  0.918123  0.0083 0.000490 0.000651 0.001830 -0.001991 -0.005291 -0.138006
P361 07AUG21 2007.6359 54333 1441 3 -111.4  -3153 -0.075783   4936086  0.964516  2930  0.925504  0.0083 0.000493 0.000651 0.001831 -0.007114 -0.025677 -0.131221
P361 07AUG22 2007.6386 54334 1441 4 -111.4  -3153 -0.077073   4936086  0.965914  2930  0.921338  0.0083 0.000488 0.000645 0.001808 -0.002104 -0.009008 -0.152858
P361 07AUG23 2007.6413 54335 1441 5 -111.4  -3153 -0.078691   4936086  0.966267  2930  0.919610  0.0083 0.000472 0.000629 0.001761  0.014421 -0.007671 -0.130502
P361 07AUG24 2007.6441 54336 1441 6 -111.4  -3153 -0.077264   4936086  0.966234  2930  0.923431  0.0083 0.000498 0.000677 0.001899 -0.025572  0.014950 -0.152465
P361 07AUG25 2007.6468 54337 1441 7 -111.4  -3153 -0.077676   4936086  0.967671  2930  0.920878  0.0083 0.000496 0.000662 0.001872 -0.016090  0.030862 -0.124323
P361 07AUG26 2007.6496 54338 1442 1 -111.4  -3153 -0.075803   4936086  0.968549  2930  0.923859  0.0083 0.000512 0.000669 0.001896 -0.014368 -0.005762 -0.151207
P361 07AUG27 2007.6523 54339 1442 2 -111.4  -3153 -0.077560   4936086  0.966640  2930  0.925339  0.0083 0.000513 0.000676 0.001904 -0.019364  0.002696 -0.148520
P361 07AUG28 2007.6550 54340 1442 3 -111.4  -3153 -0.076486   4936086  0.965211  2930  0.920414  0.0083 0.000488 0.000653 0.001815  0.001592 -0.005723 -0.125701
P361 07AUG29 2007.6578 54341 1442 4 -111.4  -3153 -0.077573   4936086  0.964784  2930  0.919331  0.0083 0.000491 0.000655 0.001846  0.006939  0.011350 -0.126295
P361 07AUG30 2007.6605 54342 1442 5 -111.4  -3153 -0.076682   4936086  0.964242  2930  0.921647  0.0083 0.000498 0.000657 0.001851  0.001467  0.010545 -0.119227
P361 07AUG31 2007.6632 54343 1442 6 -111.4  -3153 -0.077082   4936086  0.966999  2930  0.915909  0.0083 0.000492 0.000653 0.001826  0.004513 -0.017352 -0.121513
P361 07SEP01 2007.6660 54344 1442 7 -111.4  -3153 -0.078357   4936086  0.965832  2930  0.922760  0.0083 0.000496 0.000654 0.001832  0.008033 -0.002943 -0.129106
P361 07SEP02 2007.6687 54345 1443 1 -111.4  -3153 -0.075653   4936086  0.968681  2930  0.920949  0.0083 0.000491 0.000651 0.001809  0.009687  0.000380 -0.125570
P361 07SEP03 2007.6715 54346 1443 2 -111.4  -3153 -0.076972   4936086  0.964491  2930  0.926395  0.0083 0.000492 0.000650 0.001806  0.015456 -0.010465 -0.123617
P361 07SEP04 2007.6742 54347 1443 3 -111.4  -3153 -0.078413   4936086  0.968240  2930  0.917552  0.0083 0.000492 0.000660 0.001856  0.011982 -0.010681 -0.133526
P361 07SEP05 2007.6769 54348 1443 4 -111.4  -3153 -0.076751   4936086  0.966673  2930  0.921334  0.0083 0.000494 0.000658 0.001850  0.005780 -0.002229 -0.110856
P361 07SEP06 2007.6797 54349 1443 5 -111.4  -3153 -0.077090   4936086  0.965885  2930  0.912894  0.0083 0.000496 0.000657 0.001845 -0.004553 -0.022502 -0.129205
P361 07SEP07 2007.6824 54350 1443 6 -111.4  -3153 -0.077563   4936086  0.966920  2930  0.914303  0.0083 0.000496 0.000656 0.001843 -0.004967 -0.010554 -0.150236
P361 07SEP08 2007.6851 54351 1443 7 -111.4  -3153 -0.074573   4936086  0.966953  2930  0.919438  0.0083 0.000510 0.000672 0.001900 -0.013048  0.013311 -0.172238
P361 07SEP09 2007.6879 54352 1444 1 -111.4  -3153 -0.076702   4936086  0.966773  2930  0.910243  0.0083 0.000513 0.000673 0.001913  0.000273  0.000272 -0.146308
P361 07SEP10 2007.6906 54353 1444 2 -111.4  -3153 -0.076773   4936086  0.964830  2930  0.916185  0.0083 0.000493 0.000653 0.001847  0.020110  0.011326 -0.106287
P361 07SEP11 2007.6934 54354 1444 3 -111.4  -3153 -0.077464   4936086  0.965637  2930  0.918284  0.0083 0.000497 0.000659 0.001868 -0.004335 -0.003024 -0.109425
P361 07SEP12 2007.6961 54355 1444 4 -111.4  -3153 -0.076543   4936086  0.965385  2930  0.919382  0.0083 0.000499 0.000663 0.001858  0.004524 -0.006170 -0.125174
P361 07SEP13 2007.6988 54356 1444 5 -111.4  -3153 -0.076400   4936086  0.964746  2930  0.920413  0.0083 0.000494 0.000660 0.001848  0.003203 -0.003592 -0.123514
P361 07SEP14 2007.7016 54357 1444 6 -111.4  -3153 -0.077297   4936086  0.966125  2930  0.918530  0.0083 0.000494 0.000662 0.001834  0.007704 -0.012416 -0.108975
P361 07SEP15 2007.7043 54358 1444 7 -111.4  -3153 -0.076115   4936086  0.964564  2930  0.919708  0.0083 0.000507 0.000688 0.001915  0.035661 -0.018741 -0.090159
P361 07SEP16 2007.7070 54359 1445 1 -111.4  -3153 -0.077469   4936086  0.967381  2930  0.919720  0.0083 0.000495 0.000662 0.001869  0.000380  0.007430 -0.105093
P361 07SEP17 2007.7098 54360 1445 2 -111.4  -3153 -0.077174   4936086  0.965516  2930  0.919240  0.0083 0.000496 0.000660 0.001865  0.008174 -0.009567 -0.115608
P361 07SEP18 2007.7125 54361 1445 3 -111.4  -3153 -0.076116   4936086  0.965857  2930  0.916902  0.0083 0.000491 0.000645 0.001821  0.002134 -0.006508 -0.128347
P361 07SEP19 2007.7153 54362 1445 4 -111.4  -3153 -0.076505   4936086  0.968958  2930  0.913804  0.0083 0.000477 0.000629 0.001770  0.015784 -0.021690 -0.101657
P361 07SEP20 2007.7180 54363 1445 5 -111.4  -3153 -0.078280   4936086  0.968394  2930  0.919852  0.0083 0.000477 0.000634 0.001771  0.006055 -0.012561 -0.092061
P361 07SEP21 2007.7207 54364 1445 6 -111.4  -3153 -0.074943   4936086  0.965674  2930  0.923735  0.0083 0.000474 0.000628 0.001755  0.028553 -0.017530 -0.084071
P361 07SEP22 2007.7235 54365 1445 7 -111.4  -3153 -0.076358   4936086  0.968449  2930  0.920630  0.0083 0.000478 0.000629 0.001769  0.018277 -0.018751 -0.109363
P361 07SEP23 2007.7262 54366 1446 1 -111.4  -3153 -0.075325   4936086  0.968163  2930  0.927822  0.0083 0.000474 0.000626 0.001759  0.024133 -0.016709 -0.089477
P361 07SEP24 2007.7290 54367 1446 2 -111.4  -3153 -0.075597   4936086  0.966507  2930  0.918006  0.0083 0.000475 0.000630 0.001757  0.006778 -0.023422 -0.102558
P361 07SEP25 2007.7317 54368 1446 3 -111.4  -3153 -0.076510   4936086  0.963677  2930  0.912947  0.0083 0.000479 0.000642 0.001773  0.010510 -0.039459 -0.095421
P361 07SEP26 2007.7344 54369 1446 4 -111.4  -3153 -0.077321   4936086  0.965276  2930  0.916991  0.0083 0.000478 0.000630 0.001763  0.011064 -0.028261 -0.094495
P361 07SEP27 2007.7372 54370 1446 5 -111.4  -3153 -0.078150   4936086  0.963667  2930  0.917738  0.0083 0.000484 0.000626 0.001791  0.037120 -0.046223 -0.084407
P361 07SEP28 2007.7399 54371 1446 6 -111.4  -3153 -0.078272   4936086  0.972547  2930  0.923406  0.0083 0.000477 0.000623 0.001752  0.019681 -0.036171 -0.088595
P361 07SEP29 2007.7426 54372 1446 7 -111.4  -3153 -0.077060   4936086  0.968024  2930  0.921652  0.0083 0.000479 0.000628 0.001751  0.037170 -0.036243 -0.098561
P361 07SEP30 2007.7454 54373 1447 1 -111.4  -3153 -0.077553   4936086  0.966709  2930  0.923081  0.0083 0.000475 0.000625 0.001738  0.020608 -0.040310 -0.100562
P361 07OCT01 2007.7481 54374 1447 2 -111.4  -3153 -0.076947   4936086  0.969721  2930  0.913698  0.0083 0.000491 0.000646 0.001813  0.010345 -0.013966 -0.127826
P361 07OCT02 2007.7509 54375 1447 3 -111.4  -3153 -0.076936   4936086  0.965329  2930  0.919254  0.0083 0.000504 0.000645 0.001858  0.029978 -0.014755 -0.107155
P361 07OCT03 2007.7536 54376 1447 4 -111.4  -3153 -0.076588   4936086  0.967645  2930  0.926474  0.0083 0.000493 0.000636 0.001838  0.025037 -0.013073 -0.093507
P361 07OCT04 2007.7563 54377 1447 5 -111.4  -3153 -0.079134   4936086  0.966740  2930  0.923105  0.0083 0.000479 0.000627 0.001788  0.024675 -0.007630 -0.112088
P361 07OCT05 2007.7591 54378 1447 6 -111.4  -3153 -0.078852   4936086  0.966850  2930  0.917437  0.0083 0.000476 0.000626 0.001742  0.030532 -0.039041 -0.097938
P361 07OCT06 2007.7618 54379 1447 7 -111.4  -3153 -0.079332   4936086  0.965323  2930  0.919896  0.0083 0.000475 0.000626 0.001744  0.026665 -0.040626 -0.089320
P361 07OCT07 2007.7645 54380 1448 1 -111.4  -3153 -0.078546   4936086  0.966502  2930  0.918937  0.0083 0.000474 0.000622 0.001738  0.012807 -0.025479 -0.112252
P361 07OCT08 2007.7673 54381 1448 2 -111.4  -3153 -0.079774   4936086  0.965751  2930  0.921054  0.0083 0.000507 0.000673 0.001902  0.024304 -0.050069 -0.164988
P361 07OCT09 2007.7700 54382 1448 3 -111.4  -3153 -0.077527   4936086  0.966244  2930  0.921356  0.0083 0.000510 0.000667 0.001917  0.021237  0.001676 -0.114506
P361 07OCT10 2007.7728 54383 1448 4 -111.4  -3153 -0.080990   4936086  0.970229  2930  0.919673  0.0083 0.000490 0.000663 0.001848  0.024999 -0.029433 -0.127201
P361 07OCT11 2007.7755 54384 1448 5 -111.4  -3153 -0.078032   4936086  0.964683  2930  0.923527  0.0083 0.000482 0.000627 0.001783  0.018857 -0.033016 -0.114125
P361 07OCT12 2007.7782 54385 1448 6 -111.4  -3153 -0.080000   4936086  0.966053  2930  0.922189  0.0083 0.000482 0.000629 0.001787  0.002553 -0.011091 -0.109488
P361 07OCT13 2007.7810 54386 1448 7 -111.4  -3153 -0.079676   4936086  0.966400  2930  0.923296  0.0083 0.000478 0.000618 0.001752  0.021583 -0.032952 -0.114268
P361 07OCT14 2007.7837 54387 1449 1 -111.4  -3153 -0.079279   4936086  0.966106  2930  0.921896  0.0083 0.000475 0.000619 0.001750  0.032821 -0.008323 -0.112294
P361 07OCT15 2007.7864 54388 1449 2 -111.4  -3153 -0.078393   4936086  0.963934  2930  0.927230  0.0083 0.000481 0.000624 0.001793  0.021949 -0.004990 -0.119665
P361 07OCT16 2007.7892 54389 1449 3 -111.4  -3153 -0.078829   4936086  0.965576  2930  0.922368  0.0083 0.000485 0.000630 0.001791  0.011716 -0.023111 -0.108795
P361 07OCT17 2007.7919 54390 1449 4 -111.4  -3153 -0.079406   4936086  0.965173  2930  0.925255  0.0083 0.000495 0.000645 0.001830  0.018406 -0.027007 -0.134852
P361 07OCT18 2007.7947 54391 1449 5 -111.4  -3153 -0.078102   4936086  0.965028  2930  0.922145  0.0083 0.000492 0.000640 0.001816  0.010111 -0.027664 -0.133737
P361 07OCT19 2007.7974 54392 1449 6 -111.4  -3153 -0.075984   4936086  0.965544  2930  0.930894  0.0083 0.000484 0.000623 0.001778  0.017410 -0.048568 -0.123689
P361 07OCT20 2007.8001 54393 1449 7 -111.4  -3153 -0.080462   4936086  0.965162  2930  0.922443  0.0083 0.000478 0.000620 0.001764  0.030689 -0.033768 -0.111959
P361 07OCT21 2007.8029 54394 1450 1 -111.4  -3153 -0.077761   4936086  0.964419  2930  0.911537  0.0083 0.000479 0.000620 0.001768  0.030824 -0.027289 -0.116359
P361 07OCT22 2007.8056 54395 1450 2 -111.4  -3153 -0.079535   4936086  0.964839  2930  0.910316  0.0083 0.000477 0.000627 0.001775  0.030857 -0.013662 -0.121170
P361 07OCT23 2007.8084 54396 1450 3 -111.4  -3153 -0.078496   4936086  0.968356  2930  0.917424  0.0083 0.000492 0.000645 0.001826  0.005351  0.005450 -0.139175
P361 07OCT24 2007.8111 54397 1450 4 -111.4  -3153 -0.077821   4936086  0.965564  2930  0.923619  0.0083 0.000496 0.000632 0.001811  0.014260 -0.033016 -0.139198
P361 07OCT25 2007.8138 54398 1450 5 -111.4  -3153 -0.079632   4936086  0.966185  2930  0.919134  0.0083 0.000490 0.000635 0.001820  0.011381 -0.016191 -0.153745
P361 07OCT26 2007.8166 54399 1450 6 -111.4  -3153 -0.079187   4936086  0.966082  2930  0.917913  0.0083 0.000500 0.000643 0.001852  0.002967 -0.004472 -0.124933
P361 07OCT27 2007.8193 54400 1450 7 -111.4  -3153 -0.078485   4936086  0.966280  2930  0.916627  0.0083 0.000492 0.000634 0.001818  0.011824 -0.003540 -0.143386
P361 07OCT28 2007.8220 54401 1451 1 -111.4  -3153 -0.079599   4936086  0.963827  2930  0.914959  0.0083 0.000491 0.000638 0.001816  0.002436 -0.011218 -0.132111
P361 07OCT29 2007.8248 54402 1451 2 -111.4  -3153 -0.079355   4936086  0.965256  2930  0.915838  0.0083 0.000492 0.000632 0.001799 -0.002659 -0.018672 -0.136406
P361 07OCT30 2007.8275 54403 1451 3 -111.4  -3153 -0.078560   4936086  0.966039  2930  0.920437  0.0083 0.000491 0.000635 0.001803  0.003852  0.003367 -0.168844
P361 07OCT31 2007.8303 54404 1451 4 -111.4  -3153 -0.079690   4936086  0.963557  2930  0.918697  0.0083 0.000493 0.000640 0.001828  0.016233 -0.003186 -0.176852
P361 07NOV01 2007.8330 54405 1451 5 -111.4  -3153 -0.080888   4936086  0.962212  2930  0.918622  0.0083 0.000481 0.000627 0.001783  0.023621 -0.015384 -0.140500
P361 07NOV02 2007.8357 54406 1451 6 -111.4  -3153 -0.078843   4936086  0.963543  2930  0.915054  0.0083 0.000484 0.000632 0.001798  0.000301  0.022340 -0.145639
P361 07NOV03 2007.8385 54407 1451 7 -111.4  -3153 -0.079561   4936086  0.962406  2930  0.913110  0.0083 0.000483 0.000636 0.001817 -0.007096  0.013803 -0.144636
P361 07NOV04 2007.8412 54408 1452 1 -111.4  -3153 -0.081738   4936086  0.961598  2930  0.921548  0.0083 0.000486 0.000628 0.001814  0.000836  0.016193 -0.145370
P361 07NOV05 2007.8439 54409 1452 2 -111.4  -3153 -0.079847   4936086  0.964566  2930  0.916566  0.0083 0.000481 0.000626 0.001814  0.000259  0.030086 -0.167960
P361 07NOV06 2007.8467 54410 1452 3 -111.4  -3153 -0.080597   4936086  0.965013  2930  0.916959  0.0083 0.000479 0.000626 0.001792  0.012595 -0.011133 -0.145919
P361 07NOV07 2007.8494 54411 1452 4 -111.4  -3153 -0.080169   4936086  0.963238  2930  0.922249  0.0083 0.000482 0.000631 0.001818  0.004607  0.005651 -0.150385
P361 07NOV08 2007.8522 54412 1452 5 -111.4  -3153 -0.081024   4936086  0.963254  2930  0.918847  0.0083 0.000495 0.000649 0.001841 -0.001646  0.011907 -0.156716
P361 07NOV09 2007.8549 54413 1452 6 -111.4  -3153 -0.079669   4936086  0.962464  2930  0.920366  0.0083 0.000500 0.000653 0.001842 -0.012215 -0.004821 -0.144620
P361 07NOV10 2007.8576 54414 1452 7 -111.4  -3153 -0.080914   4936086  0.964480  2930  0.921873  0.0083 0.000484 0.000628 0.001821  0.000489  0.027403 -0.167626
P361 07NOV11 2007.8604 54415 1453 1 -111.4  -3153 -0.079899   4936086  0.963568  2930  0.922029  0.0083 0.000480 0.000626 0.001794  0.012016 -0.003930 -0.156013
P361 07NOV12 2007.8631 54416 1453 2 -111.4  -3153 -0.080622   4936086  0.962632  2930  0.921352  0.0083 0.000480 0.000629 0.001788  0.015070 -0.011422 -0.130777
P361 07NOV13 2007.8658 54417 1453 3 -111.4  -3153 -0.080049   4936086  0.960711  2930  0.927805  0.0083 0.000476 0.000623 0.001766  0.027204 -0.014961 -0.127495
P361 07NOV14 2007.8686 54418 1453 4 -111.4  -3153 -0.080056   4936086  0.964979  2930  0.917539  0.0083 0.000476 0.000626 0.001768  0.017443 -0.000748 -0.114577
P361 07NOV15 2007.8713 54419 1453 5 -111.4  -3153 -0.079674   4936086  0.963276  2930  0.922634  0.0083 0.000478 0.000630 0.001801  0.001726  0.016678 -0.146226
P361 07NOV16 2007.8741 54420 1453 6 -111.4  -3153 -0.081970   4936086  0.963012  2930  0.922213  0.0083 0.000478 0.000622 0.001783  0.013402  0.004136 -0.148925
P361 07NOV17 2007.8768 54421 1453 7 -111.4  -3153 -0.080268   4936086  0.962784  2930  0.919528  0.0083 0.000476 0.000623 0.001766  0.025950 -0.013771 -0.133060
P361 07NOV18 2007.8795 54422 1454 1 -111.4  -3153 -0.074692   4936086  0.965005  2930  0.922478  0.0083 0.000486 0.000632 0.001817 -0.000335  0.025345 -0.151241
P361 07NOV19 2007.8823 54423 1454 2 -111.4  -3153 -0.074669   4936086  0.969660  2930  0.918505  0.0083 0.000482 0.000626 0.001776  0.014427 -0.019098 -0.097325
P361 07NOV20 2007.8850 54424 1454 3 -111.4  -3153 -0.077407   4936086  0.966131  2930  0.917275  0.0083 0.000482 0.000626 0.001797  0.000814  0.008223 -0.118222
P361 07NOV21 2007.8877 54425 1454 4 -111.4  -3153 -0.077048   4936086  0.965536  2930  0.913101  0.0083 0.000481 0.000626 0.001787  0.006849  0.013765 -0.129918
P361 07NOV22 2007.8905 54426 1454 5 -111.4  -3153 -0.078404   4936086  0.964972  2930  0.909641  0.0083 0.000486 0.000630 0.001805 -0.005469 -0.003408 -0.156512
P361 07NOV23 2007.8932 54427 1454 6 -111.4  -3153 -0.079270   4936086  0.962435  2930  0.912912  0.0083 0.000493 0.000632 0.001812 -0.005102 -0.006048 -0.130268
P361 07NOV24 2007.8960 54428 1454 7 -111.4  -3153 -0.079721   4936086  0.964522  2930  0.921148  0.0083 0.000490 0.000631 0.001812  0.000051 -0.017494 -0.103013
P361 07NOV25 2007.8987 54429 1455 1 -111.4  -3153 -0.082845   4936086  0.963090  2930  0.916187  0.0083 0.000486 0.000629 0.001803  0.012098 -0.022818 -0.115608
P361 07NOV26 2007.9014 54430 1455 2 -111.4  -3153 -0.080971   4936086  0.963504  2930  0.914321  0.0083 0.000482 0.000632 0.001798 -0.005194  0.009875 -0.128137
P361 07NOV27 2007.9042 54431 1455 3 -111.4  -3153 -0.080666   4936086  0.963226  2930  0.915786  0.0083 0.000494 0.000635 0.001819 -0.014423  0.006355 -0.164355
P361 07NOV28 2007.9069 54432 1455 4 -111.4  -3153 -0.081127   4936086  0.962119  2930  0.905494  0.0083 0.000486 0.000633 0.001807 -0.002517  0.017500 -0.155476
P361 07NOV29 2007.9097 54433 1455 5 -111.4  -3153 -0.081530   4936086  0.963181  2930  0.908029  0.0083 0.000488 0.000635 0.001811 -0.001959  0.002795 -0.151498
P361 07NOV30 2007.9124 54434 1455 6 -111.4  -3153 -0.080933   4936086  0.964831  2930  0.910577  0.0083 0.000483 0.000626 0.001786  0.011443 -0.007115 -0.115602
P361 07DEC01 2007.9151 54435 1455 7 -111.4  -3153 -0.081600   4936086  0.964708  2930  0.913245  0.0083 0.000484 0.000629 0.001798 -0.008927  0.012178 -0.137290
P361 07DEC02 2007.9179 54436 1456 1 -111.4  -3153 -0.081434   4936086  0.962175  2930  0.914323  0.0083 0.000486 0.000635 0.001806 -0.002738  0.022488 -0.135896
P361 07DEC03 2007.9206 54437 1456 2 -111.4  -3153 -0.082661   4936086  0.962932  2930  0.921945  0.0083 0.000493 0.000641 0.001836  0.004788  0.020367 -0.172754
P361 07DEC04 2007.9233 54438 1456 3 -111.4  -3153 -0.076171   4936086  0.963095  2930  0.928029  0.0083 0.000493 0.000633 0.001829  0.002489 -0.002426 -0.153088
P361 07DEC05 2007.9261 54439 1456 4 -111.4  -3153 -0.072473   4936086  0.961526  2930  0.919176  0.0083 0.000490 0.000632 0.001828  0.000378 -0.004416 -0.137225
P361 07DEC06 2007.9288 54440 1456 5 -111.4  -3153 -0.072578   4936086  0.962140  2930  0.924752  0.0083 0.000492 0.000633 0.001824 -0.010257 -0.003624 -0.141078
P361 07DEC07 2007.9316 54441 1456 6 -111.4  -3153 -0.072950   4936086  0.964890  2930  0.924225  0.0083 0.000487 0.000631 0.001816 -0.008334  0.005466 -0.135614
P361 07DEC08 2007.9343 54442 1456 7 -111.4  -3153 -0.073730   4936086  0.965221  2930  0.920903  0.0083 0.000491 0.000633 0.001823 -0.019507  0.003219 -0.143267
P361 07DEC09 2007.9370 54443 1457 1 -111.4  -3153 -0.073026   4936086  0.962821  2930  0.921256  0.0083 0.000493 0.000632 0.001822 -0.000768 -0.006136 -0.147853
P361 07DEC10 2007.9398 54444 1457 2 -111.4  -3153 -0.073017   4936086  0.965268  2930  0.914405  0.0083 0.000488 0.000631 0.001819 -0.002700 -0.003489 -0.142964
P361 07DEC11 2007.9425 54445 1457 3 -111.4  -3153 -0.076688   4936086  0.963757  2930  0.920831  0.0083 0.000489 0.000630 0.001819 -0.007021 -0.009121 -0.136832
P361 07DEC12 2007.9452 54446 1457 4 -111.4  -3153 -0.079914   4936086  0.963229  2930  0.915811  0.0083 0.000491 0.000646 0.001809 -0.028383 -0.002775 -0.127921
P361 07DEC13 2007.9480 54447 1457 5 -111.4  -3153 -0.077891   4936086  0.964091  2930  0.919435  0.0083 0.000487 0.000641 0.001798 -0.002031 -0.001776 -0.134192
P361 07DEC14 2007.9507 54448 1457 6 -111.4  -3153 -0.078948   4936086  0.964632  2930  0.916580  0.0083 0.000491 0.000643 0.001813 -0.003706 -0.000028 -0.137175
P361 07DEC15 2007.9535 54449 1457 7 -111.4  -3153 -0.079853   4936086  0.964646  2930  0.915360  0.0083 0.000481 0.000638 0.001781  0.004909  0.004455 -0.140536
P361 07DEC16 2007.9562 54450 1458 1 -111.4  -3153 -0.080195   4936086  0.964376  2930  0.911203  0.0083 0.000488 0.000646 0.001808 -0.009820  0.001828 -0.135015
P361 07DEC17 2007.9589 54451 1458 2 -111.4  -3153 -0.078477   4936086  0.966539  2930  0.916905  0.0083 0.000488 0.000644 0.001798 -0.002066 -0.023927 -0.137125
P361 07DEC18 2007.9617 54452 1458 3 -111.4  -3153 -0.079680   4936086  0.967061  2930  0.917585  0.0083 0.000494 0.000642 0.001817 -0.011232 -0.006589 -0.126864
P361 07DEC19 2007.9644 54453 1458 4 -111.4  -3153 -0.079447   4936086  0.962878  2930  0.911190  0.0083 0.000492 0.000637 0.001789 -0.012001 -0.004300 -0.129301
P361 07DEC20 2007.9671 54454 1458 5 -111.4  -3153 -0.072594   4936086  0.969482  2930  0.921004  0.0083 0.000494 0.000646 0.001812 -0.014416  0.004256 -0.144100
P361 07DEC21 2007.9699 54455 1458 6 -111.4  -3153 -0.069394   4936086  0.968240  2930  0.918617  0.0083 0.000496 0.000646 0.001826 -0.017519  0.026553 -0.136408
P361 07DEC22 2007.9726 54456 1458 7 -111.4  -3153 -0.070831   4936086  0.967509  2930  0.918084  0.0083 0.000496 0.000642 0.001826 -0.015200  0.006227 -0.144210
P361 07DEC23 2007.9754 54457 1459 1 -111.4  -3153 -0.070850   4936086  0.966316  2930  0.923314  0.0083 0.000500 0.000642 0.001830 -0.015116  0.001361 -0.152493
P361 07DEC24 2007.9781 54458 1459 2 -111.4  -3153 -0.070659   4936086  0.969408  2930  0.927481  0.0083 0.000503 0.000646 0.001839 -0.017048  0.011180 -0.134448
P361 07DEC25 2007.9808 54459 1459 3 -111.4  -3153 -0.068330   4936086  0.966754  2930  0.924505  0.0083 0.000497 0.000644 0.001830 -0.013545  0.027259 -0.130709
P361 07DEC26 2007.9836 54460 1459 4 -111.4  -3153 -0.068440   4936086  0.968898  2930  0.921799  0.0083 0.000498 0.000649 0.001864 -0.023391  0.064441 -0.144088
