site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P350 08AUG31 2008.6653 54709 1495 1 -114.9   3003  0.956830   4821908  0.068363  2388  0.364904  0.0083 0.000510 0.000678 0.002079 -0.041823  0.151179 -0.166272
P350 08SEP01 2008.6680 54710 1495 2 -114.9   3003  0.957985   4821908  0.065345  2388  0.357895  0.0083 0.000509 0.000680 0.002074 -0.049627  0.159841 -0.159634
P350 08SEP02 2008.6708 54711 1495 3 -114.9   3003  0.958627   4821908  0.067277  2388  0.356675  0.0083 0.000510 0.000682 0.002073 -0.052436  0.132695 -0.171059
P350 08SEP03 2008.6735 54712 1495 4 -114.9   3003  0.957540   4821908  0.068354  2388  0.357216  0.0083 0.000514 0.000692 0.002093 -0.053412  0.128901 -0.176700
P350 08SEP04 2008.6762 54713 1495 5 -114.9   3003  0.957334   4821908  0.068247  2388  0.353172  0.0083 0.000508 0.000688 0.002090 -0.053319  0.142977 -0.176560
P350 08SEP05 2008.6790 54714 1495 6 -114.9   3003  0.956619   4821908  0.066058  2388  0.358487  0.0083 0.000513 0.000679 0.002111 -0.042281  0.148519 -0.187488
P350 08SEP06 2008.6817 54715 1495 7 -114.9   3003  0.957789   4821908  0.065047  2388  0.361539  0.0083 0.000513 0.000687 0.002110 -0.034097  0.157092 -0.162053
P350 08SEP07 2008.6845 54716 1496 1 -114.9   3003  0.957614   4821908  0.066074  2388  0.361349  0.0083 0.000517 0.000684 0.002109 -0.056486  0.165108 -0.169060
P350 08SEP08 2008.6872 54717 1496 2 -114.9   3003  0.958174   4821908  0.067985  2388  0.359714  0.0083 0.000513 0.000688 0.002103 -0.050691  0.136482 -0.183352
P350 08SEP09 2008.6899 54718 1496 3 -114.9   3003  0.957381   4821908  0.067023  2388  0.360219  0.0083 0.000513 0.000702 0.002119 -0.054920  0.144695 -0.190354
P350 08SEP10 2008.6927 54719 1496 4 -114.9   3003  0.958073   4821908  0.066799  2388  0.359572  0.0083 0.000512 0.000685 0.002081 -0.057878  0.135624 -0.175574
P350 08SEP11 2008.6954 54720 1496 5 -114.9   3003  0.960186   4821908  0.068366  2388  0.366782  0.0083 0.000518 0.000685 0.002137 -0.046045  0.158512 -0.195638
P350 08SEP12 2008.6982 54721 1496 6 -114.9   3003  0.959408   4821908  0.064778  2388  0.365294  0.0083 0.000520 0.000688 0.002159 -0.045161  0.174330 -0.181092
P350 08SEP13 2008.7009 54722 1496 7 -114.9   3003  0.957335   4821908  0.066599  2388  0.364864  0.0083 0.000517 0.000688 0.002109 -0.054911  0.147410 -0.173135
P350 08SEP14 2008.7036 54723 1497 1 -114.9   3003  0.958447   4821908  0.065866  2388  0.366174  0.0083 0.000513 0.000689 0.002123 -0.055727  0.147684 -0.182985
P350 08SEP15 2008.7064 54724 1497 2 -114.9   3003  0.959295   4821908  0.067310  2388  0.365071  0.0083 0.000508 0.000685 0.002089 -0.048332  0.140298 -0.174223
P350 08SEP16 2008.7091 54725 1497 3 -114.9   3003  0.957427   4821908  0.066457  2388  0.360856  0.0083 0.000520 0.000686 0.002147 -0.058347  0.170756 -0.178433
P350 08SEP17 2008.7118 54726 1497 4 -114.9   3003  0.958426   4821908  0.068191  2388  0.363052  0.0083 0.000523 0.000706 0.002169 -0.079155  0.163409 -0.182480
P350 08SEP18 2008.7146 54727 1497 5 -114.9   3003  0.957567   4821908  0.067910  2388  0.365240  0.0083 0.000503 0.000684 0.002110 -0.030505  0.153270 -0.189895
P350 08SEP19 2008.7173 54728 1497 6 -114.9   3003  0.956939   4821908  0.066884  2388  0.361262  0.0083 0.000503 0.000679 0.002090 -0.032192  0.155774 -0.177841
P350 08SEP20 2008.7201 54729 1497 7 -114.9   3003  0.956878   4821908  0.067855  2388  0.364485  0.0083 0.000496 0.000675 0.002054 -0.042407  0.143332 -0.204800
P350 08SEP21 2008.7228 54730 1498 1 -114.9   3003  0.956070   4821908  0.067362  2388  0.363164  0.0083 0.000500 0.000674 0.002047 -0.048120  0.143034 -0.201359
P350 08SEP22 2008.7255 54731 1498 2 -114.9   3003  0.955695   4821908  0.068168  2388  0.353251  0.0083 0.000505 0.000676 0.002096 -0.040804  0.154517 -0.199332
P350 08SEP23 2008.7283 54732 1498 3 -114.9   3003  0.957960   4821908  0.065028  2388  0.363183  0.0083 0.000510 0.000690 0.002122 -0.032627  0.151836 -0.195697
P350 08SEP24 2008.7310 54733 1498 4 -114.9   3003  0.958331   4821908  0.066946  2388  0.361972  0.0083 0.000512 0.000688 0.002141 -0.030327  0.189344 -0.168494
P350 08SEP25 2008.7337 54734 1498 5 -114.9   3003  0.956598   4821908  0.064646  2388  0.361485  0.0083 0.000515 0.000687 0.002155 -0.027091  0.194221 -0.180620
P350 08SEP26 2008.7365 54735 1498 6 -114.9   3003  0.955407   4821908  0.067727  2388  0.365687  0.0083 0.000504 0.000676 0.002060 -0.043211  0.153882 -0.169606
P350 08SEP27 2008.7392 54736 1498 7 -114.9   3003  0.957402   4821908  0.067592  2388  0.364947  0.0083 0.000506 0.000677 0.002075 -0.045006  0.163927 -0.184122
P350 08SEP28 2008.7420 54737 1499 1 -114.9   3003  0.956566   4821908  0.066142  2388  0.365515  0.0083 0.000511 0.000698 0.002127 -0.043400  0.160647 -0.192198
P350 08SEP29 2008.7447 54738 1499 2 -114.9   3003  0.957059   4821908  0.066570  2388  0.364411  0.0083 0.000512 0.000688 0.002155 -0.015982  0.206845 -0.160277
P350 08SEP30 2008.7474 54739 1499 3 -114.9   3003  0.957443   4821908  0.068362  2388  0.366270  0.0083 0.000508 0.000688 0.002126 -0.030703  0.186298 -0.175417
P350 08OCT01 2008.7502 54740 1499 4 -114.9   3003  0.957523   4821908  0.067064  2388  0.364525  0.0083 0.000507 0.000687 0.002110 -0.039057  0.156377 -0.197528
P350 08OCT02 2008.7529 54741 1499 5 -114.9   3003  0.957365   4821908  0.068279  2388  0.367724  0.0083 0.000512 0.000688 0.002100 -0.058500  0.168610 -0.215055
P350 08OCT03 2008.7556 54742 1499 6 -114.9   3003  0.956043   4821908  0.067758  2388  0.360872  0.0083 0.000512 0.000681 0.002118 -0.041129  0.169750 -0.181780
P350 08OCT04 2008.7584 54743 1499 7 -114.9   3003  0.956507   4821908  0.066343  2388  0.359653  0.0083 0.000505 0.000688 0.002094 -0.044170  0.156647 -0.181692
P350 08OCT05 2008.7611 54744 1500 1 -114.9   3003  0.954254   4821908  0.064412  2388  0.362587  0.0083 0.000505 0.000689 0.002113 -0.043076  0.175964 -0.185926
P350 08OCT06 2008.7639 54745 1500 2 -114.9   3003  0.955662   4821908  0.066481  2388  0.360154  0.0083 0.000503 0.000685 0.002078 -0.038136  0.135811 -0.193115
P350 08OCT07 2008.7666 54746 1500 3 -114.9   3003  0.954911   4821908  0.067176  2388  0.361944  0.0083 0.000504 0.000677 0.002093 -0.052009  0.159145 -0.208988
P350 08OCT08 2008.7693 54747 1500 4 -114.9   3003  0.954576   4821908  0.066586  2388  0.363457  0.0083 0.000524 0.000685 0.002128 -0.048029  0.144477 -0.199201
P350 08OCT09 2008.7721 54748 1500 5 -114.9   3003  0.955688   4821908  0.068108  2388  0.360175  0.0083 0.000503 0.000663 0.002094 -0.027169  0.171195 -0.186744
P350 08OCT10 2008.7748 54749 1500 6 -114.9   3003  0.957874   4821908  0.067923  2388  0.355480  0.0083 0.000498 0.000661 0.002064 -0.027336  0.176328 -0.168139
P350 08OCT11 2008.7775 54750 1500 7 -114.9   3003  0.957458   4821908  0.067665  2388  0.353721  0.0083 0.000494 0.000661 0.002014 -0.023444  0.151606 -0.170464
P350 08OCT12 2008.7803 54751 1501 1 -114.9   3003  0.957412   4821908  0.066540  2388  0.351000  0.0083 0.000487 0.000654 0.001986 -0.038802  0.119802 -0.193879
P350 08OCT13 2008.7830 54752 1501 2 -114.9   3003  0.956088   4821908  0.063916  2388  0.349138  0.0083 0.000487 0.000663 0.001996 -0.027466  0.101451 -0.198369
P350 08OCT14 2008.7858 54753 1501 3 -114.9   3003  0.953075   4821908  0.065982  2388  0.350295  0.0083 0.000499 0.000664 0.002061 -0.032004  0.158228 -0.196011
P350 08OCT15 2008.7885 54754 1501 4 -114.9   3003  0.956518   4821908  0.067609  2388  0.357271  0.0083 0.000507 0.000682 0.002147 -0.055257  0.198248 -0.182438
P350 08OCT16 2008.7912 54755 1501 5 -114.9   3003  0.955311   4821908  0.065989  2388  0.360989  0.0083 0.000511 0.000684 0.002154 -0.058166  0.198260 -0.180544
P350 08OCT17 2008.7940 54756 1501 6 -114.9   3003  0.957600   4821908  0.066520  2388  0.350582  0.0083 0.000498 0.000660 0.002028 -0.045182  0.140682 -0.180081
P350 08OCT18 2008.7967 54757 1501 7 -114.9   3003  0.954386   4821908  0.066718  2388  0.355967  0.0083 0.000500 0.000662 0.002062 -0.039912  0.156936 -0.193861
P350 08OCT19 2008.7995 54758 1502 1 -114.9   3003  0.956583   4821908  0.065624  2388  0.352550  0.0083 0.000501 0.000664 0.002079 -0.034291  0.160929 -0.192245
P350 08OCT20 2008.8022 54759 1502 2 -114.9   3003  0.957207   4821908  0.065941  2388  0.362089  0.0083 0.000502 0.000662 0.002084 -0.041953  0.177212 -0.189498
P350 08OCT21 2008.8049 54760 1502 3 -114.9   3003  0.958180   4821908  0.065318  2388  0.347045  0.0083 0.000497 0.000650 0.002054 -0.022921  0.195747 -0.171597
P350 08OCT22 2008.8077 54761 1502 4 -114.9   3003  0.956329   4821908  0.066942  2388  0.353182  0.0083 0.000507 0.000665 0.002094 -0.041950  0.171673 -0.174673
P350 08OCT23 2008.8104 54762 1502 5 -114.9   3003  0.955488   4821908  0.067953  2388  0.359192  0.0083 0.000510 0.000665 0.002098 -0.043620  0.162245 -0.185649
P350 08OCT24 2008.8131 54763 1502 6 -114.9   3003  0.957316   4821908  0.066488  2388  0.367566  0.0083 0.000500 0.000663 0.002057 -0.040510  0.151186 -0.181586
P350 08OCT25 2008.8159 54764 1502 7 -114.9   3003  0.956422   4821908  0.066764  2388  0.366214  0.0083 0.000510 0.000664 0.002105 -0.032785  0.181944 -0.175090
P350 08OCT26 2008.8186 54765 1503 1 -114.9   3003  0.955838   4821908  0.067634  2388  0.365892  0.0083 0.000508 0.000657 0.002095 -0.031155  0.182921 -0.181058
P350 08OCT27 2008.8214 54766 1503 2 -114.9   3003  0.956632   4821908  0.068123  2388  0.361556  0.0083 0.000511 0.000665 0.002114 -0.035484  0.162704 -0.188076
P350 08OCT28 2008.8241 54767 1503 3 -114.9   3003  0.956394   4821908  0.066864  2388  0.359959  0.0083 0.000516 0.000694 0.002135 -0.014849  0.147991 -0.181970
P350 08OCT29 2008.8268 54768 1503 4 -114.9   3003  0.953463   4821908  0.067264  2388  0.355725  0.0083 0.000514 0.000690 0.002115 -0.022283  0.156683 -0.172076
P350 08OCT30 2008.8296 54769 1503 5 -114.9   3003  0.954908   4821908  0.066962  2388  0.363651  0.0083 0.000502 0.000663 0.002055 -0.047668  0.161635 -0.171768
P350 08OCT31 2008.8323 54770 1503 6 -114.9   3003  0.956246   4821908  0.068669  2388  0.367883  0.0083 0.000506 0.000656 0.002073 -0.033374  0.176722 -0.172515
P350 08NOV01 2008.8350 54771 1503 7 -114.9   3003  0.954921   4821908  0.065641  2388  0.359048  0.0083 0.000511 0.000659 0.002091 -0.037974  0.192071 -0.175739
P350 08NOV02 2008.8378 54772 1504 1 -114.9   3003  0.952919   4821908  0.064553  2388  0.360690  0.0083 0.000498 0.000657 0.002028 -0.050138  0.156261 -0.182473
P350 08NOV03 2008.8405 54773 1504 2 -114.9   3003  0.952661   4821908  0.065158  2388  0.360510  0.0083 0.000503 0.000667 0.002054 -0.059453  0.163981 -0.180162
P350 08NOV04 2008.8433 54774 1504 3 -114.9   3003  0.953802   4821908  0.067127  2388  0.352928  0.0083 0.000501 0.000663 0.002042 -0.037533  0.164740 -0.152879
P350 08NOV05 2008.8460 54775 1504 4 -114.9   3003  0.954040   4821908  0.066289  2388  0.350213  0.0083 0.000506 0.000660 0.002056 -0.040787  0.173878 -0.179078
P350 08NOV06 2008.8487 54776 1504 5 -114.9   3003  0.956036   4821908  0.065826  2388  0.359187  0.0083 0.000509 0.000670 0.002072 -0.042127  0.157907 -0.188130
P350 08NOV07 2008.8515 54777 1504 6 -114.9   3003  0.955930   4821908  0.063256  2388  0.362429  0.0083 0.000509 0.000665 0.002071 -0.063584  0.170586 -0.190690
P350 08NOV08 2008.8542 54778 1504 7 -114.9   3003  0.956104   4821908  0.064232  2388  0.358950  0.0083 0.000512 0.000666 0.002086 -0.048811  0.184878 -0.186806
P350 08NOV09 2008.8569 54779 1505 1 -114.9   3003  0.954386   4821908  0.066697  2388  0.360064  0.0083 0.000509 0.000667 0.002058 -0.060336  0.157303 -0.166399
P350 08NOV10 2008.8597 54780 1505 2 -114.9   3003  0.953979   4821908  0.067795  2388  0.357138  0.0083 0.000507 0.000669 0.002067 -0.038877  0.157629 -0.171938
P350 08NOV11 2008.8624 54781 1505 3 -114.9   3003  0.954756   4821908  0.065030  2388  0.357810  0.0083 0.000515 0.000669 0.002106 -0.039421  0.200367 -0.168937
P350 08NOV12 2008.8652 54782 1505 4 -114.9   3003  0.957025   4821908  0.063639  2388  0.363046  0.0083 0.000511 0.000674 0.002102 -0.054151  0.188691 -0.182160
P350 08NOV13 2008.8679 54783 1505 5 -114.9   3003  0.953464   4821908  0.062166  2388  0.362701  0.0083 0.000518 0.000678 0.002145 -0.052132  0.179852 -0.203476
P350 08NOV14 2008.8706 54784 1505 6 -114.9   3003  0.955922   4821908  0.064472  2388  0.363862  0.0083 0.000523 0.000669 0.002138 -0.056652  0.196871 -0.175404
P350 08NOV15 2008.8734 54785 1505 7 -114.9   3003  0.954038   4821908  0.067320  2388  0.356262  0.0083 0.000515 0.000673 0.002098 -0.044852  0.180546 -0.163246
P350 08NOV16 2008.8761 54786 1506 1 -114.9   3003  0.954558   4821908  0.067469  2388  0.362297  0.0083 0.000515 0.000670 0.002128 -0.030524  0.203339 -0.161200
P350 08NOV17 2008.8789 54787 1506 2 -114.9   3003  0.954953   4821908  0.066996  2388  0.367230  0.0083 0.000510 0.000665 0.002104 -0.036799  0.197471 -0.180875
P350 08NOV18 2008.8816 54788 1506 3 -114.9   3003  0.955762   4821908  0.067030  2388  0.365418  0.0083 0.000514 0.000665 0.002119 -0.039160  0.208542 -0.188764
P350 08NOV19 2008.8843 54789 1506 4 -114.9   3003  0.954442   4821908  0.067698  2388  0.360867  0.0083 0.000505 0.000660 0.002078 -0.040351  0.175796 -0.191667
P350 08NOV20 2008.8871 54790 1506 5 -114.9   3003  0.955311   4821908  0.068070  2388  0.357065  0.0083 0.000523 0.000666 0.002136 -0.053318  0.186802 -0.174469
P350 08NOV21 2008.8898 54791 1506 6 -114.9   3003  0.958012   4821908  0.066400  2388  0.351276  0.0083 0.000524 0.000670 0.002165 -0.039375  0.199087 -0.150337
P350 08NOV22 2008.8925 54792 1506 7 -114.9   3003  0.954974   4821908  0.066609  2388  0.356585  0.0083 0.000509 0.000663 0.002087 -0.036282  0.198016 -0.157579
P350 08NOV23 2008.8953 54793 1507 1 -114.9   3003  0.955512   4821908  0.064710  2388  0.359238  0.0083 0.000521 0.000687 0.002157 -0.019878  0.177403 -0.174820
P350 08NOV24 2008.8980 54794 1507 2 -114.9   3003  0.954798   4821908  0.064255  2388  0.361159  0.0083 0.000518 0.000676 0.002143 -0.028113  0.193194 -0.173812
P350 08NOV25 2008.9008 54795 1507 3 -114.9   3003  0.954826   4821908  0.066788  2388  0.359973  0.0083 0.000512 0.000660 0.002089 -0.044230  0.173832 -0.183488
P350 08NOV26 2008.9035 54796 1507 4 -114.9   3003  0.953842   4821908  0.066179  2388  0.356813  0.0083 0.000518 0.000658 0.002108 -0.034480  0.199342 -0.173060
P350 08NOV27 2008.9062 54797 1507 5 -114.9   3003  0.954276   4821908  0.065682  2388  0.359387  0.0083 0.000510 0.000661 0.002099 -0.029435  0.208732 -0.158620
P350 08NOV28 2008.9090 54798 1507 6 -114.9   3003  0.955411   4821908  0.064381  2388  0.369249  0.0083 0.000512 0.000670 0.002099 -0.037706  0.191511 -0.159649
P350 08NOV29 2008.9117 54799 1507 7 -114.9   3003  0.954625   4821908  0.060648  2388  0.368910  0.0083 0.000516 0.000670 0.002106 -0.052219  0.196628 -0.170645
P350 08NOV30 2008.9144 54800 1508 1 -114.9   3003  0.953789   4821908  0.063586  2388  0.367957  0.0083 0.000516 0.000662 0.002100 -0.032977  0.207826 -0.177652
P350 08DEC01 2008.9172 54801 1508 2 -114.9   3003  0.952785   4821908  0.067400  2388  0.363512  0.0083 0.000517 0.000665 0.002099 -0.034446  0.193497 -0.172253
P350 08DEC02 2008.9199 54802 1508 3 -114.9   3003  0.952449   4821908  0.063517  2388  0.363604  0.0083 0.000514 0.000657 0.002087 -0.026583  0.215458 -0.172951
P350 08DEC03 2008.9227 54803 1508 4 -114.9   3003  0.955275   4821908  0.065350  2388  0.365615  0.0083 0.000513 0.000665 0.002117 -0.021805  0.194799 -0.180603
P350 08DEC04 2008.9254 54804 1508 5 -114.9   3003  0.954830   4821908  0.066244  2388  0.360114  0.0083 0.000511 0.000659 0.002096 -0.037317  0.207773 -0.166649
P350 08DEC05 2008.9281 54805 1508 6 -114.9   3003  0.953906   4821908  0.066764  2388  0.364003  0.0083 0.000516 0.000665 0.002101 -0.020888  0.184301 -0.172359
P350 08DEC06 2008.9309 54806 1508 7 -114.9   3003  0.953078   4821908  0.067340  2388  0.366889  0.0083 0.000515 0.000664 0.002095 -0.020935  0.195292 -0.192014
P350 08DEC07 2008.9336 54807 1509 1 -114.9   3003  0.951561   4821908  0.067578  2388  0.359727  0.0083 0.000517 0.000664 0.002106 -0.021497  0.203423 -0.186032
P350 08DEC08 2008.9363 54808 1509 2 -114.9   3003  0.954364   4821908  0.064586  2388  0.357878  0.0083 0.000512 0.000653 0.002085 -0.022300  0.215119 -0.164793
P350 08DEC09 2008.9391 54809 1509 3 -114.9   3003  0.955290   4821908  0.068289  2388  0.358692  0.0083 0.000510 0.000655 0.002067 -0.029824  0.191356 -0.175927
P350 08DEC10 2008.9418 54810 1509 4 -114.9   3003  0.954801   4821908  0.067546  2388  0.360402  0.0083 0.000517 0.000665 0.002116 -0.041288  0.205879 -0.173921
P350 08DEC11 2008.9446 54811 1509 5 -114.9   3003  0.956428   4821908  0.066054  2388  0.364548  0.0083 0.000512 0.000679 0.002125 -0.048548  0.187530 -0.178147
P350 08DEC12 2008.9473 54812 1509 6 -114.9   3003  0.953354   4821908  0.066997  2388  0.360654  0.0083 0.000514 0.000682 0.002128 -0.060924  0.188546 -0.183994
P350 08DEC13 2008.9500 54813 1509 7 -114.9   3003  0.951816   4821908  0.065440  2388  0.356366  0.0083 0.000496 0.000648 0.002005 -0.025880  0.165916 -0.185957
P350 08DEC14 2008.9528 54814 1510 1 -114.9   3003  0.952695   4821908  0.066808  2388  0.351187  0.0083 0.000496 0.000651 0.001998 -0.033966  0.151636 -0.180968
P350 08DEC15 2008.9555 54815 1510 2 -114.9   3003  0.954208   4821908  0.067531  2388  0.351782  0.0083 0.000497 0.000652 0.002032 -0.027488  0.157878 -0.193475
P350 08DEC16 2008.9582 54816 1510 3 -114.9   3003  0.952240   4821908  0.067588  2388  0.349254  0.0083 0.000498 0.000653 0.002033 -0.020291  0.162933 -0.175466
P350 08DEC17 2008.9610 54817 1510 4 -114.9   3003  0.952497   4821908  0.065061  2388  0.355101  0.0083 0.000503 0.000678 0.002076 -0.029647  0.154823 -0.186874
P350 08DEC18 2008.9637 54818 1510 5 -114.9   3003  0.952242   4821908  0.066969  2388  0.353538  0.0083 0.000498 0.000653 0.002023 -0.025152  0.162914 -0.178698
P350 08DEC19 2008.9665 54819 1510 6 -114.9   3003  0.951810   4821908  0.064037  2388  0.350541  0.0083 0.000496 0.000664 0.002029 -0.016146  0.146549 -0.179302
P350 08DEC20 2008.9692 54820 1510 7 -114.9   3003  0.954220   4821908  0.066524  2388  0.353847  0.0083 0.000500 0.000656 0.002033 -0.023717  0.156411 -0.184410
P350 08DEC21 2008.9719 54821 1511 1 -114.9   3003  0.953053   4821908  0.065621  2388  0.355220  0.0083 0.000497 0.000656 0.002025 -0.021027  0.154027 -0.161149
P350 08DEC22 2008.9747 54822 1511 2 -114.9   3003  0.952922   4821908  0.064409  2388  0.356659  0.0083 0.000496 0.000656 0.002029 -0.023034  0.154591 -0.170581
P350 08DEC23 2008.9774 54823 1511 3 -114.9   3003  0.951545   4821908  0.063386  2388  0.357621  0.0083 0.000489 0.000653 0.001973 -0.038903  0.136041 -0.190100
P350 08DEC24 2008.9802 54824 1511 4 -114.9   3003  0.952296   4821908  0.065964  2388  0.362037  0.0083 0.000496 0.000649 0.002038 -0.020376  0.147186 -0.187028
P350 08DEC25 2008.9829 54825 1511 5 -114.9   3003  0.950364   4821908  0.064841  2388  0.352954  0.0083 0.000500 0.000652 0.002022 -0.049616  0.141083 -0.164975
P350 08DEC26 2008.9856 54826 1511 6 -114.9   3003  0.950517   4821908  0.063721  2388  0.349807  0.0083 0.000502 0.000656 0.002050 -0.025619  0.163807 -0.161701
P350 08DEC27 2008.9884 54827 1511 7 -114.9   3003  0.951807   4821908  0.065741  2388  0.349611  0.0083 0.000500 0.000654 0.002023 -0.035074  0.140137 -0.180096
P350 08DEC28 2008.9911 54828 1512 1 -114.9   3003  0.953212   4821908  0.066403  2388  0.350101  0.0083 0.000498 0.000652 0.002021 -0.039699  0.162065 -0.163698
P350 08DEC29 2008.9938 54829 1512 2 -114.9   3003  0.952325   4821908  0.062483  2388  0.351540  0.0083 0.000499 0.000657 0.002037 -0.047667  0.174193 -0.176822
P350 08DEC30 2008.9966 54830 1512 3 -114.9   3003  0.953089   4821908  0.066376  2388  0.344786  0.0083 0.000508 0.000652 0.002084 -0.038943  0.199446 -0.157879
P350 08DEC31 2008.9993 54831 1512 4 -114.9   3003  0.952994   4821908  0.066285  2388  0.351708  0.0083 0.000507 0.000657 0.002046 -0.038908  0.154772 -0.167037
P350 09JAN01 2009.0021 54832 1512 5 -114.9   3003  0.951646   4821908  0.063809  2388  0.350386  0.0083 0.000507 0.000653 0.002042 -0.026435  0.142221 -0.171371
P350 09JAN02 2009.0048 54833 1512 6 -114.9   3003  0.953429   4821908  0.065832  2388  0.354138  0.0083 0.000506 0.000650 0.002053 -0.038257  0.167828 -0.183384
P350 09JAN03 2009.0075 54834 1512 7 -114.9   3003  0.953355   4821908  0.066607  2388  0.346337  0.0083 0.000502 0.000650 0.002058 -0.031695  0.181245 -0.175165
P350 09JAN04 2009.0103 54835 1513 1 -114.9   3003  0.951512   4821908  0.066017  2388  0.343154  0.0083 0.000503 0.000646 0.002042 -0.019074  0.170227 -0.183311
P350 09JAN05 2009.0130 54836 1513 2 -114.9   3003  0.952323   4821908  0.065009  2388  0.349372  0.0083 0.000499 0.000649 0.002022 -0.022075  0.155976 -0.184349
P350 09JAN06 2009.0157 54837 1513 3 -114.9   3003  0.952575   4821908  0.063711  2388  0.356011  0.0083 0.000499 0.000647 0.001995 -0.025673  0.130830 -0.175770
P350 09JAN07 2009.0185 54838 1513 4 -114.9   3003  0.953486   4821908  0.061335  2388  0.357113  0.0083 0.000514 0.000656 0.002073 -0.041421  0.177193 -0.159933
P350 09JAN08 2009.0212 54839 1513 5 -114.9   3003  0.951072   4821908  0.064188  2388  0.351297  0.0083 0.000523 0.000667 0.002111 -0.033209  0.169007 -0.200420
P350 09JAN09 2009.0240 54840 1513 6 -114.9   3003  0.952627   4821908  0.065007  2388  0.346386  0.0083 0.000521 0.000668 0.002121 -0.031308  0.164316 -0.205852
P350 09JAN10 2009.0267 54841 1513 7 -114.9   3003  0.954413   4821908  0.064216  2388  0.348828  0.0083 0.000505 0.000649 0.002059 -0.039109  0.181357 -0.172930
P350 09JAN11 2009.0294 54842 1514 1 -114.9   3003  0.953934   4821908  0.064304  2388  0.350376  0.0083 0.000503 0.000651 0.002036 -0.038216  0.148381 -0.177439
P350 09JAN12 2009.0322 54843 1514 2 -114.9   3003  0.954179   4821908  0.063941  2388  0.348107  0.0083 0.000507 0.000654 0.002051 -0.036087  0.165681 -0.171383
P350 09JAN13 2009.0349 54844 1514 3 -114.9   3003  0.954226   4821908  0.065409  2388  0.355301  0.0083 0.000512 0.000658 0.002076 -0.048584  0.177548 -0.170260
P350 09JAN14 2009.0376 54845 1514 4 -114.9   3003  0.953378   4821908  0.068521  2388  0.350912  0.0083 0.000511 0.000654 0.002086 -0.034504  0.184123 -0.192201
P350 09JAN15 2009.0404 54846 1514 5 -114.9   3003  0.953373   4821908  0.066481  2388  0.349942  0.0083 0.000508 0.000651 0.002070 -0.038206  0.180691 -0.171034
P350 09JAN16 2009.0431 54847 1514 6 -114.9   3003  0.952756   4821908  0.066994  2388  0.348796  0.0083 0.000507 0.000652 0.002067 -0.028865  0.172829 -0.190577
P350 09JAN17 2009.0459 54848 1514 7 -114.9   3003  0.950772   4821908  0.065844  2388  0.347326  0.0083 0.000511 0.000655 0.002083 -0.040337  0.174379 -0.165080
P350 09JAN18 2009.0486 54849 1515 1 -114.9   3003  0.951339   4821908  0.067274  2388  0.348085  0.0083 0.000507 0.000651 0.002060 -0.038068  0.167104 -0.176608
P350 09JAN19 2009.0513 54850 1515 2 -114.9   3003  0.951929   4821908  0.065938  2388  0.355146  0.0083 0.000513 0.000658 0.002097 -0.043391  0.164918 -0.191785
P350 09JAN20 2009.0541 54851 1515 3 -114.9   3003  0.951708   4821908  0.067688  2388  0.358153  0.0083 0.000510 0.000655 0.002085 -0.037598  0.173079 -0.193323
P350 09JAN21 2009.0568 54852 1515 4 -114.9   3003  0.951898   4821908  0.066414  2388  0.356326  0.0083 0.000506 0.000659 0.002084 -0.027745  0.165237 -0.190662
P350 09JAN22 2009.0595 54853 1515 5 -114.9   3003  0.950903   4821908  0.067316  2388  0.353861  0.0083 0.000507 0.000657 0.002070 -0.038838  0.154109 -0.168796
P350 09JAN23 2009.0623 54854 1515 6 -114.9   3003  0.952639   4821908  0.068912  2388  0.349447  0.0083 0.000507 0.000652 0.002056 -0.041875  0.172814 -0.169153
P350 09JAN24 2009.0650 54855 1515 7 -114.9   3003  0.950607   4821908  0.066714  2388  0.343774  0.0083 0.000498 0.000650 0.002032 -0.030508  0.152944 -0.181188
P350 09JAN25 2009.0678 54856 1516 1 -114.9   3003  0.951698   4821908  0.066023  2388  0.344598  0.0083 0.000500 0.000650 0.002051 -0.032329  0.163055 -0.199376
P350 09JAN26 2009.0705 54857 1516 2 -114.9   3003  0.954582   4821908  0.065203  2388  0.352292  0.0083 0.000503 0.000652 0.002035 -0.036894  0.151906 -0.188571
P350 09JAN27 2009.0732 54858 1516 3 -114.9   3003  0.951925   4821908  0.064220  2388  0.346769  0.0083 0.000501 0.000648 0.002031 -0.044967  0.157554 -0.187417
P350 09JAN28 2009.0760 54859 1516 4 -114.9   3003  0.954184   4821908  0.063930  2388  0.346020  0.0083 0.000500 0.000651 0.002015 -0.046488  0.145420 -0.172045
P350 09JAN29 2009.0787 54860 1516 5 -114.9   3003  0.952522   4821908  0.063960  2388  0.350312  0.0083 0.000506 0.000653 0.002048 -0.041322  0.148035 -0.181727
P350 09JAN30 2009.0815 54861 1516 6 -114.9   3003  0.953110   4821908  0.065962  2388  0.349806  0.0083 0.000508 0.000653 0.002070 -0.051132  0.172194 -0.187017
P350 09JAN31 2009.0842 54862 1516 7 -114.9   3003  0.952672   4821908  0.065489  2388  0.353613  0.0083 0.000510 0.000650 0.002088 -0.039732  0.186933 -0.184665
