site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P676 06JAN02 2006.0041 53737 1356 2 -111.3  -3009 -0.984455   4946518  0.032032  2189  0.779316  0.0083 0.000490 0.000679 0.001946 -0.003625 -0.002582 -0.194355
P676 06JAN03 2006.0068 53738 1356 3 -111.3  -3009 -0.985992   4946518  0.031776  2189  0.772731  0.0083 0.000487 0.000679 0.001924 -0.012081  0.019436 -0.181759
P676 06JAN04 2006.0096 53739 1356 4 -111.3  -3009 -0.984690   4946518  0.030265  2189  0.765197  0.0083 0.000483 0.000679 0.001913 -0.009845  0.019227 -0.193668
P676 06JAN05 2006.0123 53740 1356 5 -111.3  -3009 -0.986361   4946518  0.029781  2189  0.764138  0.0083 0.000484 0.000680 0.001930 -0.016703  0.008472 -0.209747
P676 06JAN06 2006.0151 53741 1356 6 -111.3  -3009 -0.988283   4946518  0.028597  2189  0.769572  0.0083 0.000485 0.000674 0.001927 -0.025975  0.028661 -0.207590
P676 06JAN07 2006.0178 53742 1356 7 -111.3  -3009 -0.988441   4946518  0.031337  2189  0.772474  0.0083 0.000482 0.000671 0.001895 -0.014779  0.021218 -0.180496
P676 06JAN08 2006.0205 53743 1357 1 -111.3  -3009 -0.988614   4946518  0.030904  2189  0.766694  0.0083 0.000494 0.000676 0.001918 -0.045343  0.036834 -0.143877
P676 06JAN09 2006.0233 53744 1357 2 -111.3  -3009 -0.988981   4946518  0.032101  2189  0.766655  0.0083 0.000492 0.000680 0.001909 -0.042297  0.042344 -0.153980
P676 06JAN10 2006.0260 53745 1357 3 -111.3  -3009 -0.984234   4946518  0.031395  2189  0.769971  0.0083 0.000492 0.000685 0.001911 -0.054868  0.041496 -0.156403
P676 06JAN11 2006.0287 53746 1357 4 -111.3  -3009 -0.985824   4946518  0.028745  2189  0.773458  0.0083 0.000478 0.000676 0.001886 -0.025650  0.025592 -0.190219
P676 06JAN12 2006.0315 53747 1357 5 -111.3  -3009 -0.985777   4946518  0.032704  2189  0.772527  0.0083 0.000482 0.000664 0.001867 -0.028903  0.036229 -0.166626
P676 06JAN13 2006.0342 53748 1357 6 -111.3  -3009 -0.985375   4946518  0.028488  2189  0.777860  0.0083 0.000482 0.000670 0.001889 -0.020442  0.028816 -0.168105
P676 06JAN14 2006.0370 53749 1357 7 -111.3  -3009 -0.985919   4946518  0.029069  2189  0.771775  0.0083 0.000485 0.000683 0.001931 -0.008428  0.043754 -0.197124
P676 06JAN15 2006.0397 53750 1358 1 -111.3  -3009 -0.988549   4946518  0.027302  2189  0.774264  0.0083 0.000482 0.000678 0.001909 -0.016893  0.039678 -0.182653
P676 06JAN16 2006.0424 53751 1358 2 -111.3  -3009 -0.987642   4946518  0.031024  2189  0.764722  0.0083 0.000479 0.000674 0.001879 -0.042128  0.054145 -0.174864
P676 06JAN17 2006.0452 53752 1358 3 -111.3  -3009 -0.985633   4946518  0.031956  2189  0.767060  0.0083 0.000488 0.000691 0.001925 -0.022584  0.035855 -0.179407
P676 06JAN18 2006.0479 53753 1358 4 -111.3  -3009 -0.988806   4946518  0.029917  2189  0.768673  0.0083 0.000483 0.000666 0.001906 -0.019765  0.053013 -0.186312
P676 06JAN19 2006.0507 53754 1358 5 -111.3  -3009 -0.987465   4946518  0.031435  2189  0.769753  0.0083 0.000490 0.000674 0.001941 -0.012869  0.042666 -0.160825
P676 06JAN20 2006.0534 53755 1358 6 -111.3  -3009 -0.985289   4946518  0.030695  2189  0.768122  0.0083 0.000488 0.000677 0.001944 -0.006272  0.044729 -0.161802
P676 06JAN21 2006.0561 53756 1358 7 -111.3  -3009 -0.986076   4946518  0.032329  2189  0.764015  0.0083 0.000477 0.000680 0.001917 -0.016284  0.037118 -0.188458
P676 06JAN22 2006.0589 53757 1359 1 -111.3  -3009 -0.986629   4946518  0.030922  2189  0.762259  0.0083 0.000476 0.000673 0.001902 -0.030930  0.042596 -0.185103
P676 06JAN23 2006.0616 53758 1359 2 -111.3  -3009 -0.989604   4946518  0.032652  2189  0.764545  0.0083 0.000474 0.000671 0.001893 -0.010922  0.030710 -0.177113
P676 06JAN24 2006.0643 53759 1359 3 -111.3  -3009 -0.988654   4946518  0.031915  2189  0.767145  0.0083 0.000492 0.000689 0.001958  0.000035  0.022131 -0.201127
P676 06JAN25 2006.0671 53760 1359 4 -111.3  -3009 -0.987781   4946518  0.030714  2189  0.771409  0.0083 0.000472 0.000658 0.001887 -0.009725  0.017711 -0.180783
P676 06JAN26 2006.0698 53761 1359 5 -111.3  -3009 -0.986240   4946518  0.031055  2189  0.769806  0.0083 0.000469 0.000653 0.001849 -0.019492  0.033435 -0.169326
P676 06JAN27 2006.0726 53762 1359 6 -111.3  -3009 -0.985640   4946518  0.031354  2189  0.771766  0.0083 0.000467 0.000650 0.001830 -0.024356  0.018781 -0.165055
P676 06JAN28 2006.0753 53763 1359 7 -111.3  -3009 -0.986236   4946518  0.031127  2189  0.765218  0.0083 0.000469 0.000651 0.001845 -0.026671  0.034869 -0.159760
P676 06JAN29 2006.0780 53764 1360 1 -111.3  -3009 -0.985788   4946518  0.027834  2189  0.771701  0.0083 0.000469 0.000656 0.001849 -0.025200  0.022532 -0.170821
P676 06JAN30 2006.0808 53765 1360 2 -111.3  -3009 -0.986517   4946518  0.028443  2189  0.774739  0.0083 0.000469 0.000654 0.001857 -0.010881  0.026897 -0.179858
P676 06JAN31 2006.0835 53766 1360 3 -111.3  -3009 -0.987878   4946518  0.029841  2189  0.767883  0.0083 0.000471 0.000664 0.001901 -0.005770  0.014840 -0.190148
P676 06FEB01 2006.0862 53767 1360 4 -111.3  -3009 -0.988153   4946518  0.028619  2189  0.778984  0.0083 0.000469 0.000664 0.001884 -0.021819  0.017502 -0.191576
P676 06FEB02 2006.0890 53768 1360 5 -111.3  -3009 -0.989601   4946518  0.033043  2189  0.769037  0.0083 0.000464 0.000658 0.001836 -0.018606  0.016362 -0.173057
P676 06FEB03 2006.0917 53769 1360 6 -111.3  -3009 -0.988827   4946518  0.030832  2189  0.775636  0.0083 0.000466 0.000663 0.001859 -0.019930  0.018034 -0.167911
P676 06FEB04 2006.0945 53770 1360 7 -111.3  -3009 -0.989312   4946518  0.030953  2189  0.769957  0.0083 0.000467 0.000661 0.001866 -0.005073  0.013937 -0.183632
P676 06FEB05 2006.0972 53771 1361 1 -111.3  -3009 -0.990086   4946518  0.032021  2189  0.767408  0.0083 0.000470 0.000660 0.001880 -0.001776  0.001402 -0.187796
P676 06FEB06 2006.0999 53772 1361 2 -111.3  -3009 -0.988397   4946518  0.030228  2189  0.760710  0.0083 0.000472 0.000661 0.001900 -0.010206  0.011443 -0.194007
P676 06FEB07 2006.1027 53773 1361 3 -111.3  -3009 -0.988384   4946518  0.030982  2189  0.765078  0.0083 0.000469 0.000663 0.001867 -0.024422  0.021338 -0.180647
P676 06FEB08 2006.1054 53774 1361 4 -111.3  -3009 -0.988644   4946518  0.033055  2189  0.766444  0.0083 0.000467 0.000658 0.001875 -0.022228  0.011589 -0.190213
P676 06FEB09 2006.1081 53775 1361 5 -111.3  -3009 -0.988999   4946518  0.035893  2189  0.764404  0.0083 0.000472 0.000686 0.001912 -0.013043 -0.006582 -0.190444
P676 06FEB10 2006.1109 53776 1361 6 -111.3  -3009 -0.990428   4946518  0.034886  2189  0.761583  0.0083 0.000478 0.000692 0.001927 -0.003993  0.014109 -0.171194
P676 06FEB11 2006.1136 53777 1361 7 -111.3  -3009 -0.988867   4946518  0.030839  2189  0.761032  0.0083 0.000465 0.000655 0.001857 -0.013066  0.009204 -0.170641
P676 06FEB12 2006.1164 53778 1362 1 -111.3  -3009 -0.988796   4946518  0.030234  2189  0.767051  0.0083 0.000468 0.000657 0.001873 -0.012027  0.001033 -0.169251
P676 06FEB13 2006.1191 53779 1362 2 -111.3  -3009 -0.989018   4946518  0.029077  2189  0.767574  0.0083 0.000469 0.000655 0.001857 -0.014984 -0.005517 -0.173457
P676 06FEB14 2006.1218 53780 1362 3 -111.3  -3009 -0.987802   4946518  0.030256  2189  0.768905  0.0083 0.000468 0.000654 0.001869 -0.011111 -0.001412 -0.185014
P676 06FEB15 2006.1246 53781 1362 4 -111.3  -3009 -0.988094   4946518  0.030623  2189  0.763869  0.0083 0.000466 0.000656 0.001850 -0.006985 -0.012496 -0.157857
P676 06FEB16 2006.1273 53782 1362 5 -111.3  -3009 -0.987563   4946518  0.031395  2189  0.759617  0.0083 0.000467 0.000652 0.001848 -0.007998 -0.007800 -0.163762
P676 06FEB17 2006.1300 53783 1362 6 -111.3  -3009 -0.988580   4946518  0.030309  2189  0.756479  0.0083 0.000467 0.000656 0.001857 -0.010236 -0.003144 -0.169271
P676 06FEB18 2006.1328 53784 1362 7 -111.3  -3009 -0.987665   4946518  0.030812  2189  0.763182  0.0083 0.000469 0.000656 0.001858 -0.016624  0.005534 -0.163746
P676 06FEB19 2006.1355 53785 1363 1 -111.3  -3009 -0.988646   4946518  0.031334  2189  0.763341  0.0083 0.000470 0.000652 0.001857 -0.018033 -0.001794 -0.161357
P676 06FEB20 2006.1383 53786 1363 2 -111.3  -3009 -0.988839   4946518  0.032193  2189  0.765026  0.0083 0.000471 0.000654 0.001865 -0.001581  0.016494 -0.159841
P676 06FEB21 2006.1410 53787 1363 3 -111.3  -3009 -0.988914   4946518  0.030513  2189  0.764098  0.0083 0.000470 0.000653 0.001858 -0.006349  0.001055 -0.149369
P676 06FEB22 2006.1437 53788 1363 4 -111.3  -3009 -0.986327   4946518  0.031464  2189  0.766517  0.0083 0.000469 0.000655 0.001856  0.002118 -0.015251 -0.154994
P676 06FEB23 2006.1465 53789 1363 5 -111.3  -3009 -0.984446   4946518  0.030382  2189  0.764139  0.0083 0.000470 0.000657 0.001840  0.004745 -0.017718 -0.146712
P676 06FEB24 2006.1492 53790 1363 6 -111.3  -3009 -0.987219   4946518  0.030620  2189  0.763677  0.0083 0.000474 0.000652 0.001865  0.000249 -0.014028 -0.176953
P676 06FEB25 2006.1520 53791 1363 7 -111.3  -3009 -0.985281   4946518  0.032557  2189  0.759622  0.0083 0.000474 0.000652 0.001894  0.000156 -0.001370 -0.194651
P676 06FEB26 2006.1547 53792 1364 1 -111.3  -3009 -0.986973   4946518  0.030735  2189  0.764491  0.0083 0.000474 0.000656 0.001883  0.011309  0.001216 -0.188104
P676 06FEB27 2006.1574 53793 1364 2 -111.3  -3009 -0.986094   4946518  0.029468  2189  0.775429  0.0083 0.000475 0.000661 0.001895  0.016831 -0.021596 -0.195859
P676 06FEB28 2006.1602 53794 1364 3 -111.3  -3009 -0.987223   4946518  0.026846  2189  0.770411  0.0083 0.000480 0.000669 0.001912  0.027509 -0.030512 -0.201611
P676 06MAR01 2006.1629 53795 1364 4 -111.3  -3009 -0.988596   4946518  0.027420  2189  0.771754  0.0083 0.000494 0.000682 0.001947  0.025327 -0.024394 -0.155626
P676 06MAR02 2006.1656 53796 1364 5 -111.3  -3009 -0.989573   4946518  0.027259  2189  0.765674  0.0083 0.000478 0.000654 0.001885  0.003337 -0.012303 -0.189653
P676 06MAR03 2006.1684 53797 1364 6 -111.3  -3009 -0.987919   4946518  0.029865  2189  0.766241  0.0083 0.000484 0.000681 0.001940  0.020233 -0.010415 -0.207493
P676 06MAR04 2006.1711 53798 1364 7 -111.3  -3009 -0.988534   4946518  0.029654  2189  0.766026  0.0083 0.000473 0.000653 0.001864  0.006129 -0.001294 -0.167878
P676 06MAR05 2006.1739 53799 1365 1 -111.3  -3009 -0.986449   4946518  0.029598  2189  0.765446  0.0083 0.000472 0.000650 0.001849  0.011936 -0.003178 -0.165678
P676 06MAR06 2006.1766 53800 1365 2 -111.3  -3009 -0.984977   4946518  0.029417  2189  0.768459  0.0083 0.000476 0.000654 0.001893  0.028364 -0.014402 -0.185470
P676 06MAR07 2006.1793 53801 1365 3 -111.3  -3009 -0.986191   4946518  0.028590  2189  0.768612  0.0083 0.000473 0.000651 0.001838  0.003100 -0.011456 -0.173365
P676 06MAR08 2006.1821 53802 1365 4 -111.3  -3009 -0.989342   4946518  0.027812  2189  0.761845  0.0083 0.000472 0.000651 0.001845  0.011019 -0.013098 -0.179816
P676 06MAR09 2006.1848 53803 1365 5 -111.3  -3009 -0.990754   4946518  0.027776  2189  0.771140  0.0083 0.000476 0.000647 0.001835  0.008805  0.019571 -0.151346
P676 06MAR10 2006.1875 53804 1365 6 -111.3  -3009 -0.990779   4946518  0.028841  2189  0.761687  0.0083 0.000474 0.000649 0.001824  0.014557  0.004472 -0.158291
P676 06MAR11 2006.1903 53805 1365 7 -111.3  -3009 -0.990972   4946518  0.030350  2189  0.760333  0.0083 0.000482 0.000664 0.001876  0.004104 -0.005201 -0.154497
P676 06MAR12 2006.1930 53806 1366 1 -111.3  -3009 -0.989119   4946518  0.028564  2189  0.763042  0.0083 0.000484 0.000665 0.001893  0.005001 -0.003267 -0.181900
P676 06MAR13 2006.1958 53807 1366 2 -111.3  -3009 -0.989052   4946518  0.028710  2189  0.763968  0.0083 0.000485 0.000664 0.001882  0.011318 -0.011412 -0.156091
