site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P351 11APR02 2011.2498 55653 1629 7 -114.7  -1539 -0.890358   4859868  0.430151  2692  0.585850  0.0083 0.000438 0.000599 0.001737  0.027931 -0.032381 -0.009199
P351 11APR03 2011.2526 55654 1630 1 -114.7  -1539 -0.887918   4859868  0.430425  2692  0.575806  0.0083 0.000436 0.000595 0.001724  0.022263 -0.019980 -0.014945
P351 11APR04 2011.2553 55655 1630 2 -114.7  -1539 -0.886543   4859868  0.430780  2692  0.584908  0.0083 0.000435 0.000598 0.001726  0.009161 -0.012117 -0.022331
P351 11APR05 2011.2580 55656 1630 3 -114.7  -1539 -0.891326   4859868  0.427521  2692  0.584909  0.0083 0.000447 0.000606 0.001774  0.038295 -0.044352 -0.016428
P351 11APR06 2011.2608 55657 1630 4 -114.7  -1539 -0.889540   4859868  0.428121  2692  0.587060  0.0083 0.000443 0.000608 0.001760  0.040032 -0.023286 -0.012606
P351 11APR07 2011.2635 55658 1630 5 -114.7  -1539 -0.890964   4859868  0.430329  2692  0.589327  0.0083 0.000438 0.000601 0.001733  0.024799 -0.023196 -0.022868
P351 11APR08 2011.2663 55659 1630 6 -114.7  -1539 -0.889865   4859868  0.430157  2692  0.593589  0.0083 0.000436 0.000599 0.001723  0.027291 -0.025057 -0.008053
P351 11APR09 2011.2690 55660 1630 7 -114.7  -1539 -0.889514   4859868  0.428121  2692  0.595649  0.0083 0.000439 0.000598 0.001729  0.014121 -0.033044 -0.015870
P351 11APR10 2011.2717 55661 1631 1 -114.7  -1539 -0.888849   4859868  0.430408  2692  0.594183  0.0083 0.000454 0.000617 0.001779  0.021303 -0.040943 -0.031658
P351 11APR11 2011.2745 55662 1631 2 -114.7  -1539 -0.892279   4859868  0.429045  2692  0.587781  0.0083 0.000455 0.000614 0.001774  0.037653 -0.049193 -0.051982
P351 11APR12 2011.2772 55663 1631 3 -114.7  -1539 -0.890216   4859868  0.430653  2692  0.592994  0.0083 0.000461 0.000632 0.001808  0.037785 -0.044457 -0.066859
P351 11APR13 2011.2799 55664 1631 4 -114.7  -1539 -0.889469   4859868  0.429073  2692  0.588318  0.0083 0.000439 0.000598 0.001745  0.026754 -0.044189 -0.027114
P351 11APR14 2011.2827 55665 1631 5 -114.7  -1539 -0.887457   4859868  0.433614  2692  0.583242  0.0083 0.000437 0.000592 0.001724  0.019552 -0.037659 -0.019179
P351 11APR15 2011.2854 55666 1631 6 -114.7  -1539 -0.886806   4859868  0.431800  2692  0.581303  0.0083 0.000439 0.000603 0.001748  0.015082 -0.028936 -0.012587
P351 11APR16 2011.2882 55667 1631 7 -114.7  -1539 -0.885572   4859868  0.431968  2692  0.584819  0.0083 0.000438 0.000598 0.001744  0.019908 -0.048136 -0.019023
P351 11APR17 2011.2909 55668 1632 1 -114.7  -1539 -0.888230   4859868  0.430709  2692  0.593577  0.0083 0.000442 0.000604 0.001781  0.033307 -0.058068 -0.020677
P351 11APR18 2011.2936 55669 1632 2 -114.7  -1539 -0.889146   4859868  0.430202  2692  0.587108  0.0083 0.000440 0.000598 0.001750  0.030401 -0.049348 -0.032209
P351 11APR19 2011.2964 55670 1632 3 -114.7  -1539 -0.889143   4859868  0.431808  2692  0.583563  0.0083 0.000438 0.000592 0.001728  0.027316 -0.033196 -0.022703
P351 11APR20 2011.2991 55671 1632 4 -114.7  -1539 -0.888638   4859868  0.431399  2692  0.582244  0.0083 0.000436 0.000595 0.001724  0.018562 -0.015695 -0.026297
P351 11APR21 2011.3018 55672 1632 5 -114.7  -1539 -0.889959   4859868  0.429494  2692  0.590382  0.0083 0.000448 0.000613 0.001805 -0.005224 -0.017537 -0.026356
P351 11APR22 2011.3046 55673 1632 6 -114.7  -1539 -0.889349   4859868  0.433725  2692  0.583402  0.0083 0.000441 0.000599 0.001752  0.020959 -0.056802 -0.026518
P351 11APR23 2011.3073 55674 1632 7 -114.7  -1539 -0.889569   4859868  0.431549  2692  0.585877  0.0083 0.000439 0.000599 0.001748  0.030412 -0.037918 -0.027452
P351 11APR24 2011.3101 55675 1633 1 -114.7  -1539 -0.888968   4859868  0.430732  2692  0.591868  0.0083 0.000441 0.000600 0.001753  0.026844 -0.045943 -0.027654
P351 11APR25 2011.3128 55676 1633 2 -114.7  -1539 -0.889372   4859868  0.429701  2692  0.592586  0.0083 0.000440 0.000603 0.001769  0.022306 -0.055281 -0.026609
P351 11APR26 2011.3155 55677 1633 3 -114.7  -1539 -0.888319   4859868  0.429275  2692  0.588219  0.0083 0.000448 0.000609 0.001795  0.020062 -0.060203 -0.031504
P351 11APR27 2011.3183 55678 1633 4 -114.7  -1539 -0.888516   4859868  0.428749  2692  0.583050  0.0083 0.000453 0.000629 0.001846  0.033304 -0.043437 -0.029855
P351 11APR28 2011.3210 55679 1633 5 -114.7  -1539 -0.888898   4859868  0.427990  2692  0.584372  0.0083 0.000446 0.000608 0.001803  0.033953 -0.064031 -0.026365
P351 11APR29 2011.3238 55680 1633 6 -114.7  -1539 -0.888762   4859868  0.432043  2692  0.578358  0.0083 0.000449 0.000610 0.001820  0.041013 -0.069227 -0.021308
P351 11APR30 2011.3265 55681 1633 7 -114.7  -1539 -0.890118   4859868  0.430826  2692  0.581705  0.0083 0.000449 0.000610 0.001795  0.050647 -0.080281 -0.038012
P351 11MAY01 2011.3292 55682 1634 1 -114.7  -1539 -0.890247   4859868  0.430398  2692  0.580590  0.0083 0.000443 0.000604 0.001775  0.024166 -0.066726 -0.029576
P351 11MAY02 2011.3320 55683 1634 2 -114.7  -1539 -0.889433   4859868  0.429283  2692  0.584409  0.0083 0.000445 0.000607 0.001782  0.032739 -0.058846 -0.023804
P351 11MAY03 2011.3347 55684 1634 3 -114.7  -1539 -0.886786   4859868  0.431228  2692  0.581336  0.0083 0.000456 0.000614 0.001818  0.041402 -0.062585 -0.036594
P351 11MAY04 2011.3374 55685 1634 4 -114.7  -1539 -0.888777   4859868  0.430513  2692  0.584142  0.0083 0.000451 0.000608 0.001784  0.029933 -0.040251 -0.029720
P351 11MAY05 2011.3402 55686 1634 5 -114.7  -1539 -0.888473   4859868  0.429732  2692  0.592295  0.0083 0.000445 0.000608 0.001785  0.019211 -0.044300 -0.021019
P351 11MAY06 2011.3429 55687 1634 6 -114.7  -1539 -0.889446   4859868  0.428921  2692  0.594092  0.0083 0.000439 0.000605 0.001749  0.002126 -0.024641 -0.018649
P351 11MAY07 2011.3457 55688 1634 7 -114.7  -1539 -0.892548   4859868  0.429345  2692  0.590249  0.0083 0.000450 0.000607 0.001757  0.020600 -0.023507 -0.040049
P351 11MAY08 2011.3484 55689 1635 1 -114.7  -1539 -0.890498   4859868  0.430882  2692  0.584534  0.0083 0.000451 0.000608 0.001766  0.023215 -0.024648 -0.045685
P351 11MAY09 2011.3511 55690 1635 2 -114.7  -1539 -0.889760   4859868  0.430268  2692  0.583488  0.0083 0.000449 0.000607 0.001750  0.026458 -0.011776 -0.047001
P351 11MAY10 2011.3539 55691 1635 3 -114.7  -1539 -0.890086   4859868  0.430187  2692  0.580151  0.0083 0.000448 0.000606 0.001753  0.013663 -0.016014 -0.035517
P351 11MAY11 2011.3566 55692 1635 4 -114.7  -1539 -0.887765   4859868  0.429531  2692  0.578930  0.0083 0.000435 0.000598 0.001719  0.022962 -0.033719 -0.020707
P351 11MAY12 2011.3593 55693 1635 5 -114.7  -1539 -0.887667   4859868  0.430818  2692  0.574821  0.0083 0.000449 0.000605 0.001737 -0.008792 -0.015066 -0.031905
P351 11MAY13 2011.3621 55694 1635 6 -114.7  -1539 -0.887488   4859868  0.432164  2692  0.573819  0.0083 0.000440 0.000597 0.001730  0.025229 -0.026359 -0.024601
P351 11MAY14 2011.3648 55695 1635 7 -114.7  -1539 -0.886827   4859868  0.430683  2692  0.581047  0.0083 0.000455 0.000617 0.001792  0.016343  0.020318 -0.017274
P351 11MAY15 2011.3676 55696 1636 1 -114.7  -1539 -0.886874   4859868  0.430318  2692  0.582530  0.0083 0.000458 0.000621 0.001797  0.017743  0.010634 -0.008649
P351 11MAY16 2011.3703 55697 1636 2 -114.7  -1539 -0.891251   4859868  0.426541  2692  0.588868  0.0083 0.000447 0.000608 0.001750  0.018937 -0.012292 -0.031848
P351 11MAY17 2011.3730 55698 1636 3 -114.7  -1539 -0.888925   4859868  0.426083  2692  0.583325  0.0083 0.000454 0.000615 0.001785  0.006861  0.004948 -0.020536
P351 11MAY18 2011.3758 55699 1636 4 -114.7  -1539 -0.886426   4859868  0.428818  2692  0.590890  0.0083 0.000451 0.000618 0.001788  0.008624  0.003884 -0.002230
P351 11MAY19 2011.3785 55700 1636 5 -114.7  -1539 -0.886652   4859868  0.431855  2692  0.591649  0.0083 0.000456 0.000624 0.001818  0.029242 -0.003407  0.010684
P351 11MAY20 2011.3812 55701 1636 6 -114.7  -1539 -0.888281   4859868  0.432013  2692  0.592088  0.0083 0.000453 0.000624 0.001790  0.029246 -0.024537 -0.014558
P351 11MAY21 2011.3840 55702 1636 7 -114.7  -1539 -0.885726   4859868  0.431613  2692  0.589013  0.0083 0.000456 0.000625 0.001805  0.043247 -0.029106 -0.023354
P351 11MAY22 2011.3867 55703 1637 1 -114.7  -1539 -0.888768   4859868  0.429629  2692  0.595100  0.0083 0.000457 0.000629 0.001820  0.038160 -0.048806 -0.032489
P351 11MAY23 2011.3895 55704 1637 2 -114.7  -1539 -0.890757   4859868  0.431054  2692  0.592098  0.0083 0.000458 0.000629 0.001816  0.028570 -0.049439 -0.016617
P351 11MAY24 2011.3922 55705 1637 3 -114.7  -1539 -0.889634   4859868  0.430627  2692  0.587805  0.0083 0.000456 0.000628 0.001812  0.029441 -0.036967 -0.028050
P351 11MAY25 2011.3949 55706 1637 4 -114.7  -1539 -0.889420   4859868  0.430559  2692  0.587395  0.0083 0.000464 0.000642 0.001845  0.063598 -0.070357 -0.022307
P351 11MAY26 2011.3977 55707 1637 5 -114.7  -1539 -0.887891   4859868  0.431386  2692  0.588378  0.0083 0.000459 0.000629 0.001812  0.036419 -0.050357 -0.021778
P351 11MAY27 2011.4004 55708 1637 6 -114.7  -1539 -0.889421   4859868  0.427827  2692  0.595408  0.0083 0.000464 0.000632 0.001832  0.063626 -0.052456 -0.043295
P351 11MAY28 2011.4031 55709 1637 7 -114.7  -1539 -0.889704   4859868  0.430374  2692  0.589191  0.0083 0.000462 0.000634 0.001843  0.040497 -0.069798 -0.043563
P351 11MAY29 2011.4059 55710 1638 1 -114.7  -1539 -0.889762   4859868  0.430514  2692  0.583497  0.0083 0.000453 0.000626 0.001797  0.021794 -0.023965 -0.024689
P351 11MAY30 2011.4086 55711 1638 2 -114.7  -1539 -0.885574   4859868  0.427438  2692  0.583795  0.0083 0.000450 0.000618 0.001790 -0.002163 -0.012027 -0.007608
P351 11MAY31 2011.4114 55712 1638 3 -114.7  -1539 -0.888843   4859868  0.429432  2692  0.587384  0.0083 0.000465 0.000640 0.001858  0.052156 -0.057799 -0.021385
P351 11JUN01 2011.4141 55713 1638 4 -114.7  -1539 -0.890440   4859868  0.429808  2692  0.587694  0.0083 0.000463 0.000637 0.001837  0.059601 -0.047804 -0.014206
P351 11JUN02 2011.4168 55714 1638 5 -114.7  -1539 -0.889254   4859868  0.427889  2692  0.590081  0.0083 0.000460 0.000636 0.001846  0.042734 -0.063614 -0.012364
P351 11JUN03 2011.4196 55715 1638 6 -114.7  -1539 -0.888483   4859868  0.427319  2692  0.581170  0.0083 0.000455 0.000619 0.001807  0.027775 -0.029358 -0.019032
P351 11JUN04 2011.4223 55716 1638 7 -114.7  -1539 -0.890454   4859868  0.430830  2692  0.585501  0.0083 0.000462 0.000639 0.001853  0.038793 -0.076112 -0.026982
P351 11JUN05 2011.4251 55717 1639 1 -114.7  -1539 -0.889821   4859868  0.432017  2692  0.586562  0.0083 0.000463 0.000636 0.001857  0.052478 -0.081352 -0.022276
P351 11JUN06 2011.4278 55718 1639 2 -114.7  -1539 -0.891017   4859868  0.429848  2692  0.588383  0.0083 0.000475 0.000643 0.001890  0.072152 -0.090268 -0.039797
P351 11JUN07 2011.4305 55719 1639 3 -114.7  -1539 -0.888907   4859868  0.431654  2692  0.587011  0.0083 0.000476 0.000640 0.001890  0.067602 -0.111207 -0.058027
P351 11JUN08 2011.4333 55720 1639 4 -114.7  -1539 -0.893403   4859868  0.429388  2692  0.589361  0.0083 0.000465 0.000633 0.001853  0.051521 -0.086178 -0.044784
P351 11JUN09 2011.4360 55721 1639 5 -114.7  -1539 -0.890215   4859868  0.428517  2692  0.584844  0.0083 0.000471 0.000635 0.001861  0.047433 -0.081618 -0.053654
P351 11JUN10 2011.4387 55722 1639 6 -114.7  -1539 -0.889010   4859868  0.430404  2692  0.589026  0.0083 0.000472 0.000634 0.001878  0.044840 -0.084295 -0.062777
P351 11JUN11 2011.4415 55723 1639 7 -114.7  -1539 -0.888990   4859868  0.429485  2692  0.589910  0.0083 0.000464 0.000625 0.001828  0.051942 -0.072551 -0.052070
P351 11JUN12 2011.4442 55724 1640 1 -114.7  -1539 -0.888198   4859868  0.426418  2692  0.588550  0.0083 0.000465 0.000630 0.001845  0.030491 -0.071818 -0.006189
P351 11JUN13 2011.4470 55725 1640 2 -114.7  -1539 -0.886836   4859868  0.425326  2692  0.594728  0.0083 0.000467 0.000629 0.001857  0.040621 -0.096773 -0.036003
P351 11JUN14 2011.4497 55726 1640 3 -114.7  -1539 -0.886729   4859868  0.429445  2692  0.591644  0.0083 0.000472 0.000631 0.001865  0.037059 -0.095499 -0.067112
P351 11JUN15 2011.4524 55727 1640 4 -114.7  -1539 -0.886575   4859868  0.425979  2692  0.597781  0.0083 0.000476 0.000640 0.001901  0.040283 -0.109361 -0.054558
P351 11JUN16 2011.4552 55728 1640 5 -114.7  -1539 -0.893062   4859868  0.426972  2692  0.588645  0.0083 0.000475 0.000641 0.001913  0.046958 -0.101541 -0.061800
P351 11JUN17 2011.4579 55729 1640 6 -114.7  -1539 -0.889722   4859868  0.429534  2692  0.589459  0.0083 0.000465 0.000630 0.001851  0.049674 -0.079991 -0.048304
P351 11JUN18 2011.4606 55730 1640 7 -114.7  -1539 -0.888813   4859868  0.429824  2692  0.591464  0.0083 0.000465 0.000634 0.001838  0.061913 -0.066138 -0.053043
P351 11JUN19 2011.4634 55731 1641 1 -114.7  -1539 -0.890465   4859868  0.428535  2692  0.589864  0.0083 0.000465 0.000635 0.001869  0.044114 -0.073837 -0.025153
P351 11JUN20 2011.4661 55732 1641 2 -114.7  -1539 -0.889645   4859868  0.427600  2692  0.587547  0.0083 0.000464 0.000624 0.001844  0.043528 -0.067756 -0.036379
P351 11JUN21 2011.4689 55733 1641 3 -114.7  -1539 -0.891171   4859868  0.428184  2692  0.595619  0.0083 0.000465 0.000625 0.001836  0.055419 -0.073346 -0.058348
P351 11JUN22 2011.4716 55734 1641 4 -114.7  -1539 -0.888243   4859868  0.427101  2692  0.589710  0.0083 0.000465 0.000629 0.001857  0.053073 -0.037571 -0.016081
P351 11JUN23 2011.4743 55735 1641 5 -114.7  -1539 -0.892896   4859868  0.427905  2692  0.595929  0.0083 0.000464 0.000622 0.001823  0.050715 -0.042946 -0.027268
P351 11JUN24 2011.4771 55736 1641 6 -114.7  -1539 -0.890937   4859868  0.427755  2692  0.586892  0.0083 0.000462 0.000622 0.001824  0.038265 -0.038166 -0.021052
P351 11JUN25 2011.4798 55737 1641 7 -114.7  -1539 -0.890655   4859868  0.427637  2692  0.596347  0.0083 0.000460 0.000622 0.001816  0.032851 -0.035968 -0.032533
P351 11JUN26 2011.4825 55738 1642 1 -114.7  -1539 -0.891630   4859868  0.427902  2692  0.592779  0.0083 0.000460 0.000620 0.001818  0.024000 -0.047205 -0.034705
P351 11JUN27 2011.4853 55739 1642 2 -114.7  -1539 -0.890120   4859868  0.424985  2692  0.595379  0.0083 0.000458 0.000623 0.001797  0.033976 -0.033231 -0.037342
P351 11JUN28 2011.4880 55740 1642 3 -114.7  -1539 -0.890732   4859868  0.423186  2692  0.596353  0.0083 0.000460 0.000626 0.001808  0.044379 -0.057433 -0.044099
P351 11JUN29 2011.4908 55741 1642 4 -114.7  -1539 -0.891141   4859868  0.424013  2692  0.598909  0.0083 0.000463 0.000626 0.001824  0.042602 -0.060720 -0.059747
P351 11JUN30 2011.4935 55742 1642 5 -114.7  -1539 -0.890635   4859868  0.424731  2692  0.587167  0.0083 0.000465 0.000627 0.001847  0.028403 -0.059717 -0.060450
P351 11JUL01 2011.4962 55743 1642 6 -114.7  -1539 -0.892895   4859868  0.426484  2692  0.598879  0.0083 0.000462 0.000625 0.001832  0.034188 -0.069639 -0.055047
P351 11JUL02 2011.4990 55744 1642 7 -114.7  -1539 -0.892673   4859868  0.425618  2692  0.592298  0.0083 0.000456 0.000618 0.001790  0.027124 -0.047664 -0.044170
P351 11JUL03 2011.5017 55745 1643 1 -114.7  -1539 -0.892419   4859868  0.420743  2692  0.597910  0.0083 0.000463 0.000627 0.001819  0.061304 -0.055373 -0.050156
P351 11JUL04 2011.5044 55746 1643 2 -114.7  -1539 -0.891027   4859868  0.425806  2692  0.593300  0.0083 0.000468 0.000627 0.001833  0.069372 -0.067711 -0.040612
P351 11JUL05 2011.5072 55747 1643 3 -114.7  -1539 -0.894610   4859868  0.427236  2692  0.590796  0.0083 0.000476 0.000641 0.001877  0.051681 -0.073999 -0.067730
P351 11JUL06 2011.5099 55748 1643 4 -114.7  -1539 -0.890070   4859868  0.425385  2692  0.585853  0.0083 0.000461 0.000622 0.001821  0.023457 -0.043884 -0.051131
P351 11JUL07 2011.5127 55749 1643 5 -114.7  -1539 -0.893677   4859868  0.426793  2692  0.593952  0.0083 0.000474 0.000645 0.001884  0.048285 -0.068997 -0.068010
P351 11JUL08 2011.5154 55750 1643 6 -114.7  -1539 -0.888858   4859868  0.423559  2692  0.598428  0.0083 0.000457 0.000619 0.001799  0.028866 -0.035138 -0.033285
P351 11JUL09 2011.5181 55751 1643 7 -114.7  -1539 -0.890729   4859868  0.425575  2692  0.595946  0.0083 0.000462 0.000626 0.001827  0.048329 -0.066110 -0.035425
P351 11JUL10 2011.5209 55752 1644 1 -114.7  -1539 -0.891414   4859868  0.425610  2692  0.600148  0.0083 0.000469 0.000631 0.001849  0.041247 -0.040602 -0.039379
P351 11JUL11 2011.5236 55753 1644 2 -114.7  -1539 -0.891637   4859868  0.426434  2692  0.592566  0.0083 0.000463 0.000627 0.001838  0.029279 -0.044743 -0.041317
P351 11JUL12 2011.5264 55754 1644 3 -114.7  -1539 -0.891944   4859868  0.423472  2692  0.591817  0.0083 0.000469 0.000640 0.001859  0.029645 -0.042099 -0.052377
P351 11JUL13 2011.5291 55755 1644 4 -114.7  -1539 -0.894040   4859868  0.424218  2692  0.595803  0.0083 0.000470 0.000643 0.001856  0.049300 -0.066025 -0.052703
P351 11JUL14 2011.5318 55756 1644 5 -114.7  -1539 -0.890518   4859868  0.425773  2692  0.595731  0.0083 0.000458 0.000625 0.001812  0.033697 -0.039787 -0.035421
P351 11JUL15 2011.5346 55757 1644 6 -114.7  -1539 -0.891502   4859868  0.424011  2692  0.592984  0.0083 0.000462 0.000625 0.001817  0.047154 -0.049750 -0.041183
P351 11JUL16 2011.5373 55758 1644 7 -114.7  -1539 -0.896303   4859868  0.426361  2692  0.594398  0.0083 0.000463 0.000634 0.001838  0.035046 -0.065049 -0.039612
P351 11JUL17 2011.5400 55759 1645 1 -114.7  -1539 -0.894075   4859868  0.423384  2692  0.592069  0.0083 0.000460 0.000625 0.001830  0.019735 -0.026744 -0.045950
P351 11JUL18 2011.5428 55760 1645 2 -114.7  -1539 -0.895506   4859868  0.424326  2692  0.591247  0.0083 0.000459 0.000623 0.001813  0.028084 -0.045853 -0.046501
P351 11JUL19 2011.5455 55761 1645 3 -114.7  -1539 -0.895212   4859868  0.423500  2692  0.587353  0.0083 0.000456 0.000621 0.001795  0.042569 -0.041232 -0.032924
P351 11JUL20 2011.5483 55762 1645 4 -114.7  -1539 -0.891172   4859868  0.427144  2692  0.589655  0.0083 0.000470 0.000638 0.001851  0.048192 -0.048985 -0.042489
P351 11JUL21 2011.5510 55763 1645 5 -114.7  -1539 -0.891281   4859868  0.425545  2692  0.595253  0.0083 0.000462 0.000630 0.001833  0.047788 -0.029443 -0.028318
P351 11JUL22 2011.5537 55764 1645 6 -114.7  -1539 -0.889923   4859868  0.426373  2692  0.592235  0.0083 0.000464 0.000631 0.001837  0.037558 -0.032123 -0.038916
P351 11JUL23 2011.5565 55765 1645 7 -114.7  -1539 -0.892491   4859868  0.425529  2692  0.593236  0.0083 0.000468 0.000633 0.001871  0.022066 -0.052823 -0.029659
P351 11JUL24 2011.5592 55766 1646 1 -114.7  -1539 -0.891363   4859868  0.424963  2692  0.596272  0.0083 0.000472 0.000631 0.001883  0.027799 -0.059213 -0.015165
P351 11JUL25 2011.5619 55767 1646 2 -114.7  -1539 -0.892762   4859868  0.425859  2692  0.593993  0.0083 0.000462 0.000621 0.001816  0.050733 -0.057654 -0.039952
P351 11JUL26 2011.5647 55768 1646 3 -114.7  -1539 -0.892739   4859868  0.424845  2692  0.602917  0.0083 0.000462 0.000626 0.001819  0.046392 -0.055948 -0.042136
P351 11JUL27 2011.5674 55769 1646 4 -114.7  -1539 -0.892341   4859868  0.426130  2692  0.595895  0.0083 0.000461 0.000629 0.001819  0.029209 -0.025869 -0.023283
P351 11JUL28 2011.5702 55770 1646 5 -114.7  -1539 -0.894075   4859868  0.428249  2692  0.601332  0.0083 0.000489 0.000670 0.001935  0.042441 -0.047633 -0.045298
P351 11JUL29 2011.5729 55771 1646 6 -114.7  -1539 -0.891339   4859868  0.426509  2692  0.595807  0.0083 0.000462 0.000630 0.001826  0.033211 -0.046079 -0.046079
P351 11JUL30 2011.5756 55772 1646 7 -114.7  -1539 -0.891003   4859868  0.427303  2692  0.599449  0.0083 0.000458 0.000621 0.001797  0.038821 -0.047994 -0.029029
P351 11JUL31 2011.5784 55773 1647 1 -114.7  -1539 -0.893098   4859868  0.424596  2692  0.601595  0.0083 0.000462 0.000628 0.001814  0.048068 -0.047255 -0.024155
P351 11AUG01 2011.5811 55774 1647 2 -114.7  -1539 -0.896783   4859868  0.424234  2692  0.595765  0.0083 0.000462 0.000626 0.001829  0.023014 -0.054264 -0.036481
P351 11AUG02 2011.5838 55775 1647 3 -114.7  -1539 -0.895053   4859868  0.422683  2692  0.593123  0.0083 0.000467 0.000630 0.001850  0.030218 -0.063671 -0.037022
P351 11AUG03 2011.5866 55776 1647 4 -114.7  -1539 -0.896942   4859868  0.421414  2692  0.602252  0.0083 0.000473 0.000641 0.001865  0.034538 -0.051854 -0.050091
P351 11AUG04 2011.5893 55777 1647 5 -114.7  -1539 -0.900607   4859868  0.427886  2692  0.596153  0.0083 0.000464 0.000624 0.001826  0.037191 -0.064897 -0.060658
P351 11AUG05 2011.5921 55778 1647 6 -114.7  -1539 -0.894977   4859868  0.428991  2692  0.593110  0.0083 0.000464 0.000630 0.001831  0.050923 -0.061275 -0.039018
P351 11AUG06 2011.5948 55779 1647 7 -114.7  -1539 -0.895568   4859868  0.427288  2692  0.590878  0.0083 0.000457 0.000625 0.001807  0.034257 -0.062103 -0.025290
P351 11AUG07 2011.5975 55780 1648 1 -114.7  -1539 -0.894243   4859868  0.426070  2692  0.592036  0.0083 0.000461 0.000627 0.001820  0.031185 -0.047473 -0.038077
P351 11AUG08 2011.6003 55781 1648 2 -114.7  -1539 -0.895032   4859868  0.426443  2692  0.596225  0.0083 0.000461 0.000624 0.001816  0.028728 -0.035758 -0.045397
P351 11AUG09 2011.6030 55782 1648 3 -114.7  -1539 -0.894777   4859868  0.426432  2692  0.587774  0.0083 0.000482 0.000649 0.001888  0.006978 -0.039960 -0.024105
P351 11AUG10 2011.6057 55783 1648 4 -114.7  -1539 -0.894942   4859868  0.426889  2692  0.595723  0.0083 0.000482 0.000637 0.001882  0.011192 -0.061168 -0.053018
P351 11AUG11 2011.6085 55784 1648 5 -114.7  -1539 -0.894457   4859868  0.424592  2692  0.604796  0.0083 0.000472 0.000646 0.001883  0.063891 -0.067430 -0.034857
P351 11AUG12 2011.6112 55785 1648 6 -114.7  -1539 -0.899043   4859868  0.427964  2692  0.602217  0.0083 0.000490 0.000675 0.001981  0.096843 -0.085356 -0.060948
P351 11AUG13 2011.6140 55786 1648 7 -114.7  -1539 -0.894336   4859868  0.425434  2692  0.600067  0.0083 0.000474 0.000641 0.001865  0.045403 -0.043111 -0.059042
P351 11AUG14 2011.6167 55787 1649 1 -114.7  -1539 -0.894076   4859868  0.423894  2692  0.592656  0.0083 0.000470 0.000638 0.001847  0.038951 -0.044108 -0.069052
P351 11AUG15 2011.6194 55788 1649 2 -114.7  -1539 -0.898074   4859868  0.427506  2692  0.600206  0.0083 0.000469 0.000634 0.001838  0.033694 -0.065019 -0.063552
P351 11AUG16 2011.6222 55789 1649 3 -114.7  -1539 -0.897482   4859868  0.426058  2692  0.599818  0.0083 0.000466 0.000634 0.001830  0.041025 -0.062750 -0.054959
P351 11AUG17 2011.6249 55790 1649 4 -114.7  -1539 -0.898677   4859868  0.426425  2692  0.603990  0.0083 0.000469 0.000640 0.001845  0.053093 -0.051763 -0.053064
P351 11AUG18 2011.6277 55791 1649 5 -114.7  -1539 -0.897339   4859868  0.427137  2692  0.594435  0.0083 0.000472 0.000644 0.001866  0.038501 -0.060188 -0.067093
P351 11AUG19 2011.6304 55792 1649 6 -114.7  -1539 -0.899090   4859868  0.427221  2692  0.593368  0.0083 0.000472 0.000643 0.001855  0.035574 -0.048722 -0.052362
P351 11AUG20 2011.6331 55793 1649 7 -114.7  -1539 -0.897227   4859868  0.428005  2692  0.600004  0.0083 0.000475 0.000644 0.001875  0.030943 -0.057986 -0.040630
P351 11AUG21 2011.6359 55794 1650 1 -114.7  -1539 -0.894777   4859868  0.424130  2692  0.603069  0.0083 0.000472 0.000640 0.001862  0.047727 -0.059031 -0.051122
P351 11AUG22 2011.6386 55795 1650 2 -114.7  -1539 -0.897700   4859868  0.426402  2692  0.604293  0.0083 0.000475 0.000638 0.001863  0.056544 -0.062664 -0.066649
P351 11AUG23 2011.6413 55796 1650 3 -114.7  -1539 -0.898194   4859868  0.427576  2692  0.609326  0.0083 0.000478 0.000649 0.001870  0.045609 -0.057579 -0.091828
P351 11AUG24 2011.6441 55797 1650 4 -114.7  -1539 -0.896870   4859868  0.424000  2692  0.607211  0.0083 0.000471 0.000636 0.001869  0.031031 -0.071200 -0.045211
P351 11AUG26 2011.6496 55799 1650 6 -114.7  -1539 -0.897131   4859868  0.424530  2692  0.604380  0.0083 0.000483 0.000644 0.001903  0.012354 -0.073514 -0.029265
P351 11AUG27 2011.6523 55800 1650 7 -114.7  -1539 -0.896759   4859868  0.427033  2692  0.605177  0.0083 0.000468 0.000625 0.001812  0.063831 -0.073029 -0.073065
P351 11AUG28 2011.6550 55801 1651 1 -114.7  -1539 -0.894937   4859868  0.424078  2692  0.614171  0.0083 0.000464 0.000622 0.001793  0.064390 -0.071608 -0.074134
P351 11AUG29 2011.6578 55802 1651 2 -114.7  -1539 -0.896783   4859868  0.425302  2692  0.601343  0.0083 0.000466 0.000628 0.001835  0.050145 -0.083665 -0.067498
P351 11AUG30 2011.6605 55803 1651 3 -114.7  -1539 -0.898165   4859868  0.425929  2692  0.599010  0.0083 0.000479 0.000652 0.001896  0.082622 -0.108273 -0.073678
P351 11AUG31 2011.6632 55804 1651 4 -114.7  -1539 -0.898637   4859868  0.424467  2692  0.598276  0.0083 0.000475 0.000644 0.001871  0.078079 -0.105876 -0.066162
