site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P675 09MAY21 2009.3854 54972 1532 5 -112.7  -1553 -0.862626   4675209  0.457425  1559  0.117071  0.0083 0.000468 0.000611 0.001776  0.017944 -0.026998 -0.126594
P675 09MAY22 2009.3881 54973 1532 6 -112.7  -1553 -0.863440   4675209  0.454976  1559  0.121560  0.0083 0.000469 0.000616 0.001786  0.017914 -0.043045 -0.131223
P675 09MAY23 2009.3908 54974 1532 7 -112.7  -1553 -0.861830   4675209  0.456154  1559  0.121398  0.0083 0.000471 0.000618 0.001804  0.024842 -0.059459 -0.145363
P675 09MAY24 2009.3936 54975 1533 1 -112.7  -1553 -0.864171   4675209  0.455139  1559  0.117892  0.0083 0.000468 0.000613 0.001789  0.023943 -0.037055 -0.152723
P675 09MAY25 2009.3963 54976 1533 2 -112.7  -1553 -0.865883   4675209  0.455614  1559  0.117602  0.0083 0.000467 0.000612 0.001773  0.017687 -0.017471 -0.137429
P675 09MAY26 2009.3990 54977 1533 3 -112.7  -1553 -0.863737   4675209  0.455253  1559  0.116033  0.0083 0.000469 0.000613 0.001784  0.019961 -0.016802 -0.135656
P675 09MAY27 2009.4018 54978 1533 4 -112.7  -1553 -0.864564   4675209  0.456718  1559  0.116308  0.0083 0.000470 0.000620 0.001791  0.016831 -0.032744 -0.134231
P675 09MAY28 2009.4045 54979 1533 5 -112.7  -1553 -0.865389   4675209  0.455569  1559  0.119605  0.0083 0.000468 0.000617 0.001793  0.027490 -0.047974 -0.146213
P675 09MAY29 2009.4073 54980 1533 6 -112.7  -1553 -0.863061   4675209  0.457010  1559  0.119011  0.0083 0.000468 0.000610 0.001776  0.026108 -0.054878 -0.139332
P675 09MAY30 2009.4100 54981 1533 7 -112.7  -1553 -0.866156   4675209  0.457290  1559  0.118954  0.0083 0.000469 0.000618 0.001787  0.009921 -0.012987 -0.138497
P675 09MAY31 2009.4127 54982 1534 1 -112.7  -1553 -0.865467   4675209  0.456430  1559  0.124725  0.0083 0.000467 0.000615 0.001759  0.013676 -0.018650 -0.123516
P675 09JUN01 2009.4155 54983 1534 2 -112.7  -1553 -0.864723   4675209  0.455250  1559  0.114332  0.0083 0.000468 0.000616 0.001769  0.013298 -0.022018 -0.122434
P675 09JUN02 2009.4182 54984 1534 3 -112.7  -1553 -0.863847   4675209  0.454088  1559  0.112427  0.0083 0.000467 0.000619 0.001781  0.022069 -0.039731 -0.129114
P675 09JUN03 2009.4209 54985 1534 4 -112.7  -1553 -0.864331   4675209  0.455036  1559  0.115271  0.0083 0.000468 0.000617 0.001778  0.021550 -0.047564 -0.121612
P675 09JUN04 2009.4237 54986 1534 5 -112.7  -1553 -0.864990   4675209  0.455645  1559  0.122544  0.0083 0.000468 0.000614 0.001768  0.028010 -0.039183 -0.138097
P675 09JUN05 2009.4264 54987 1534 6 -112.7  -1553 -0.863458   4675209  0.456541  1559  0.117210  0.0083 0.000469 0.000618 0.001764  0.013152 -0.024593 -0.127246
P675 09JUN06 2009.4292 54988 1534 7 -112.7  -1553 -0.863598   4675209  0.455597  1559  0.113437  0.0083 0.000483 0.000631 0.001805  0.013878 -0.029884 -0.140250
P675 09JUN07 2009.4319 54989 1535 1 -112.7  -1553 -0.863772   4675209  0.455144  1559  0.112611  0.0083 0.000469 0.000618 0.001777  0.017706 -0.035212 -0.118121
P675 09JUN08 2009.4346 54990 1535 2 -112.7  -1553 -0.864250   4675209  0.454311  1559  0.117472  0.0083 0.000467 0.000619 0.001783  0.009832 -0.028384 -0.108287
P675 09JUN09 2009.4374 54991 1535 3 -112.7  -1553 -0.865147   4675209  0.456200  1559  0.117527  0.0083 0.000468 0.000612 0.001766  0.018858 -0.049602 -0.134025
P675 09JUN10 2009.4401 54992 1535 4 -112.7  -1553 -0.865869   4675209  0.455838  1559  0.113634  0.0083 0.000467 0.000614 0.001753  0.011832 -0.028194 -0.133090
P675 09JUN11 2009.4428 54993 1535 5 -112.7  -1553 -0.865355   4675209  0.456653  1559  0.107249  0.0083 0.000470 0.000614 0.001778  0.011127 -0.030081 -0.129294
P675 09JUN12 2009.4456 54994 1535 6 -112.7  -1553 -0.867758   4675209  0.454757  1559  0.111459  0.0083 0.000470 0.000615 0.001761  0.006911 -0.026431 -0.121937
P675 09JUN13 2009.4483 54995 1535 7 -112.7  -1553 -0.865639   4675209  0.455082  1559  0.115544  0.0083 0.000468 0.000619 0.001768  0.016158 -0.021247 -0.116077
P675 09JUN14 2009.4511 54996 1536 1 -112.7  -1553 -0.866592   4675209  0.453650  1559  0.107680  0.0083 0.000470 0.000620 0.001786  0.013069 -0.033977 -0.130281
P675 09JUN15 2009.4538 54997 1536 2 -112.7  -1553 -0.865107   4675209  0.453787  1559  0.120405  0.0083 0.000467 0.000613 0.001748  0.017820 -0.023616 -0.127055
P675 09JUN16 2009.4565 54998 1536 3 -112.7  -1553 -0.864598   4675209  0.456570  1559  0.118089  0.0083 0.000469 0.000615 0.001748  0.004172 -0.020827 -0.128742
P675 09JUN17 2009.4593 54999 1536 4 -112.7  -1553 -0.867297   4675209  0.455711  1559  0.124644  0.0083 0.000470 0.000616 0.001764  0.015495 -0.037524 -0.123434
P675 09JUN18 2009.4620 55000 1536 5 -112.7  -1553 -0.863885   4675209  0.455918  1559  0.110048  0.0083 0.000472 0.000616 0.001785  0.007285 -0.028017 -0.111868
P675 09JUN19 2009.4648 55001 1536 6 -112.7  -1553 -0.864068   4675209  0.455524  1559  0.116962  0.0083 0.000470 0.000618 0.001771  0.009846 -0.022144 -0.114104
P675 09JUN20 2009.4675 55002 1536 7 -112.7  -1553 -0.864844   4675209  0.455143  1559  0.117885  0.0083 0.000469 0.000618 0.001769  0.007812 -0.022357 -0.127765
P675 09JUN21 2009.4702 55003 1537 1 -112.7  -1553 -0.866970   4675209  0.451491  1559  0.116152  0.0083 0.000469 0.000616 0.001764  0.006686 -0.019947 -0.122929
P675 09JUN22 2009.4730 55004 1537 2 -112.7  -1553 -0.865896   4675209  0.453723  1559  0.110070  0.0083 0.000470 0.000618 0.001770  0.008185 -0.021126 -0.124647
P675 09JUN23 2009.4757 55005 1537 3 -112.7  -1553 -0.866057   4675209  0.454295  1559  0.113729  0.0083 0.000471 0.000616 0.001777  0.012139 -0.026473 -0.111903
P675 09JUN24 2009.4784 55006 1537 4 -112.7  -1553 -0.865678   4675209  0.453413  1559  0.117897  0.0083 0.000474 0.000620 0.001797  0.011227 -0.015615 -0.115345
P675 09JUN25 2009.4812 55007 1537 5 -112.7  -1553 -0.868611   4675209  0.454160  1559  0.114582  0.0083 0.000472 0.000620 0.001787  0.014388 -0.031852 -0.133461
P675 09JUN26 2009.4839 55008 1537 6 -112.7  -1553 -0.867142   4675209  0.451639  1559  0.114562  0.0083 0.000477 0.000622 0.001798  0.013340 -0.015196 -0.118151
P675 09JUN27 2009.4867 55009 1537 7 -112.7  -1553 -0.866226   4675209  0.454931  1559  0.113495  0.0083 0.000474 0.000621 0.001789 -0.003213 -0.020393 -0.082377
P675 09JUN28 2009.4894 55010 1538 1 -112.7  -1553 -0.867154   4675209  0.454611  1559  0.113529  0.0083 0.000478 0.000623 0.001810  0.014486 -0.036545 -0.107978
P675 09JUN29 2009.4921 55011 1538 2 -112.7  -1553 -0.865737   4675209  0.453711  1559  0.122891  0.0083 0.000478 0.000623 0.001811  0.007421 -0.039435 -0.086243
P675 09JUN30 2009.4949 55012 1538 3 -112.7  -1553 -0.866827   4675209  0.454041  1559  0.118452  0.0083 0.000479 0.000623 0.001812  0.016549 -0.027815 -0.099180
P675 09JUL01 2009.4976 55013 1538 4 -112.7  -1553 -0.868227   4675209  0.454657  1559  0.121031  0.0083 0.000476 0.000620 0.001794  0.015267 -0.015950 -0.104376
P675 09JUL02 2009.5003 55014 1538 5 -112.7  -1553 -0.864938   4675209  0.455288  1559  0.121618  0.0083 0.000468 0.000615 0.001763  0.014765 -0.013080 -0.128815
P675 09JUL03 2009.5031 55015 1538 6 -112.7  -1553 -0.867719   4675209  0.453618  1559  0.116003  0.0083 0.000469 0.000615 0.001773  0.017469 -0.025760 -0.127569
P675 09JUL04 2009.5058 55016 1538 7 -112.7  -1553 -0.866748   4675209  0.452965  1559  0.115940  0.0083 0.000471 0.000613 0.001766  0.012885 -0.026857 -0.140555
P675 09JUL05 2009.5086 55017 1539 1 -112.7  -1553 -0.866746   4675209  0.452979  1559  0.111136  0.0083 0.000469 0.000610 0.001760  0.019559 -0.035096 -0.136832
P675 09JUL06 2009.5113 55018 1539 2 -112.7  -1553 -0.866635   4675209  0.454273  1559  0.115820  0.0083 0.000473 0.000617 0.001791  0.024565 -0.020347 -0.135203
P675 09JUL07 2009.5140 55019 1539 3 -112.7  -1553 -0.867536   4675209  0.454122  1559  0.112239  0.0083 0.000470 0.000613 0.001780  0.017883 -0.028629 -0.144056
P675 09JUL08 2009.5168 55020 1539 4 -112.7  -1553 -0.867533   4675209  0.452934  1559  0.122935  0.0083 0.000470 0.000617 0.001783  0.018600 -0.032547 -0.128687
P675 09JUL09 2009.5195 55021 1539 5 -112.7  -1553 -0.866830   4675209  0.453640  1559  0.118409  0.0083 0.000472 0.000615 0.001778  0.014326 -0.034871 -0.134797
P675 09JUL10 2009.5222 55022 1539 6 -112.7  -1553 -0.866616   4675209  0.454610  1559  0.114885  0.0083 0.000473 0.000612 0.001764  0.016053 -0.043594 -0.135289
P675 09JUL11 2009.5250 55023 1539 7 -112.7  -1553 -0.866899   4675209  0.454556  1559  0.118965  0.0083 0.000472 0.000614 0.001764  0.020775 -0.039778 -0.121696
P675 09JUL12 2009.5277 55024 1540 1 -112.7  -1553 -0.867284   4675209  0.451549  1559  0.119467  0.0083 0.000474 0.000615 0.001778  0.014416 -0.041360 -0.128498
P675 09JUL13 2009.5305 55025 1540 2 -112.7  -1553 -0.868262   4675209  0.454905  1559  0.123376  0.0083 0.000471 0.000618 0.001783  0.017181 -0.017266 -0.143104
P675 09JUL14 2009.5332 55026 1540 3 -112.7  -1553 -0.867044   4675209  0.455034  1559  0.121488  0.0083 0.000474 0.000617 0.001792  0.017484 -0.026373 -0.141032
P675 09JUL15 2009.5359 55027 1540 4 -112.7  -1553 -0.867808   4675209  0.452301  1559  0.121614  0.0083 0.000471 0.000614 0.001768  0.014962 -0.030789 -0.123871
P675 09JUL16 2009.5387 55028 1540 5 -112.7  -1553 -0.869080   4675209  0.455177  1559  0.126227  0.0083 0.000473 0.000614 0.001773  0.027543 -0.048472 -0.136398
P675 09JUL17 2009.5414 55029 1540 6 -112.7  -1553 -0.869532   4675209  0.454490  1559  0.115108  0.0083 0.000467 0.000608 0.001743  0.015291 -0.024294 -0.128810
P675 09JUL18 2009.5441 55030 1540 7 -112.7  -1553 -0.868157   4675209  0.452776  1559  0.122388  0.0083 0.000472 0.000617 0.001786  0.020955 -0.028147 -0.130020
P675 09JUL19 2009.5469 55031 1541 1 -112.7  -1553 -0.867091   4675209  0.455247  1559  0.121522  0.0083 0.000469 0.000614 0.001765  0.022661 -0.033061 -0.134727
P675 09JUL20 2009.5496 55032 1541 2 -112.7  -1553 -0.868201   4675209  0.451622  1559  0.120874  0.0083 0.000473 0.000616 0.001785  0.016688 -0.018819 -0.126591
P675 09JUL21 2009.5524 55033 1541 3 -112.7  -1553 -0.868112   4675209  0.453642  1559  0.128248  0.0083 0.000472 0.000613 0.001768  0.017524 -0.020960 -0.127991
P675 09JUL22 2009.5551 55034 1541 4 -112.7  -1553 -0.869378   4675209  0.453567  1559  0.124144  0.0083 0.000470 0.000608 0.001749  0.010974 -0.025632 -0.131386
P675 09JUL23 2009.5578 55035 1541 5 -112.7  -1553 -0.868669   4675209  0.450582  1559  0.122083  0.0083 0.000470 0.000617 0.001771  0.006917  0.000057 -0.119526
P675 09JUL24 2009.5606 55036 1541 6 -112.7  -1553 -0.867883   4675209  0.452049  1559  0.127059  0.0083 0.000481 0.000626 0.001819  0.001014 -0.013356 -0.109366
P675 09JUL25 2009.5633 55037 1541 7 -112.7  -1553 -0.866179   4675209  0.450336  1559  0.124692  0.0083 0.000480 0.000622 0.001807  0.044103 -0.054569 -0.127100
P675 09JUL26 2009.5661 55038 1542 1 -112.7  -1553 -0.868171   4675209  0.453025  1559  0.125282  0.0083 0.000479 0.000626 0.001819  0.038357 -0.033802 -0.103484
P675 09JUL27 2009.5688 55039 1542 2 -112.7  -1553 -0.869458   4675209  0.450693  1559  0.125272  0.0083 0.000476 0.000613 0.001778  0.017192 -0.013173 -0.118464
P675 09JUL28 2009.5715 55040 1542 3 -112.7  -1553 -0.869021   4675209  0.451393  1559  0.119810  0.0083 0.000467 0.000608 0.001749  0.012633 -0.017962 -0.111440
P675 09JUL29 2009.5743 55041 1542 4 -112.7  -1553 -0.868869   4675209  0.455276  1559  0.119450  0.0083 0.000475 0.000626 0.001804  0.017825 -0.025995 -0.119756
P675 09JUL30 2009.5770 55042 1542 5 -112.7  -1553 -0.867878   4675209  0.450099  1559  0.116020  0.0083 0.000476 0.000638 0.001817  0.009930 -0.028614 -0.126175
P675 09JUL31 2009.5797 55043 1542 6 -112.7  -1553 -0.868660   4675209  0.454002  1559  0.118612  0.0083 0.000474 0.000623 0.001799  0.022409 -0.036860 -0.116453
P675 09AUG01 2009.5825 55044 1542 7 -112.7  -1553 -0.870044   4675209  0.453271  1559  0.125165  0.0083 0.000473 0.000618 0.001776  0.012406 -0.025179 -0.110792
P675 09AUG02 2009.5852 55045 1543 1 -112.7  -1553 -0.868593   4675209  0.450914  1559  0.125384  0.0083 0.000472 0.000614 0.001768  0.008702 -0.020576 -0.125793
P675 09AUG03 2009.5880 55046 1543 2 -112.7  -1553 -0.869148   4675209  0.452353  1559  0.123784  0.0083 0.000472 0.000618 0.001778  0.011886 -0.007973 -0.110125
P675 09AUG04 2009.5907 55047 1543 3 -112.7  -1553 -0.868077   4675209  0.452886  1559  0.120227  0.0083 0.000475 0.000625 0.001796  0.018503 -0.013580 -0.120544
P675 09AUG05 2009.5934 55048 1543 4 -112.7  -1553 -0.871407   4675209  0.452348  1559  0.123764  0.0083 0.000480 0.000643 0.001827  0.015152 -0.038662 -0.124577
P675 09AUG06 2009.5962 55049 1543 5 -112.7  -1553 -0.867621   4675209  0.450230  1559  0.118761  0.0083 0.000478 0.000626 0.001808  0.015974 -0.029961 -0.124343
P675 09AUG07 2009.5989 55050 1543 6 -112.7  -1553 -0.869086   4675209  0.451738  1559  0.121426  0.0083 0.000474 0.000624 0.001786  0.014343 -0.022187 -0.106650
P675 09AUG08 2009.6016 55051 1543 7 -112.7  -1553 -0.868713   4675209  0.454167  1559  0.114130  0.0083 0.000469 0.000618 0.001761  0.001250 -0.027708 -0.109941
P675 09AUG09 2009.6044 55052 1544 1 -112.7  -1553 -0.868606   4675209  0.452871  1559  0.114158  0.0083 0.000471 0.000625 0.001785  0.011194 -0.014412 -0.120389
P675 09AUG10 2009.6071 55053 1544 2 -112.7  -1553 -0.870687   4675209  0.453093  1559  0.119344  0.0083 0.000477 0.000635 0.001817  0.029753 -0.024768 -0.100854
P675 09AUG11 2009.6099 55054 1544 3 -112.7  -1553 -0.869239   4675209  0.451680  1559  0.119408  0.0083 0.000475 0.000633 0.001809  0.006456 -0.012252 -0.101094
P675 09AUG12 2009.6126 55055 1544 4 -112.7  -1553 -0.869601   4675209  0.449796  1559  0.122995  0.0083 0.000476 0.000630 0.001811  0.016309 -0.012225 -0.091946
P675 09AUG13 2009.6153 55056 1544 5 -112.7  -1553 -0.869338   4675209  0.453094  1559  0.121004  0.0083 0.000473 0.000627 0.001797  0.011368 -0.028449 -0.107102
P675 09AUG14 2009.6181 55057 1544 6 -112.7  -1553 -0.869448   4675209  0.455631  1559  0.124689  0.0083 0.000476 0.000623 0.001816  0.009735 -0.004947 -0.114093
P675 09AUG15 2009.6208 55058 1544 7 -112.7  -1553 -0.869537   4675209  0.456254  1559  0.114152  0.0083 0.000474 0.000627 0.001799  0.013128 -0.011364 -0.118569
P675 09AUG16 2009.6235 55059 1545 1 -112.7  -1553 -0.869263   4675209  0.452425  1559  0.114689  0.0083 0.000475 0.000632 0.001807  0.018136 -0.014757 -0.109685
P675 09AUG17 2009.6263 55060 1545 2 -112.7  -1553 -0.870003   4675209  0.452293  1559  0.114420  0.0083 0.000472 0.000625 0.001783  0.007010 -0.008042 -0.119483
P675 09AUG18 2009.6290 55061 1545 3 -112.7  -1553 -0.869802   4675209  0.451600  1559  0.120241  0.0083 0.000473 0.000627 0.001790  0.009242 -0.016348 -0.096001
P675 09AUG19 2009.6318 55062 1545 4 -112.7  -1553 -0.869520   4675209  0.452101  1559  0.119628  0.0083 0.000473 0.000630 0.001793  0.027582 -0.009347 -0.115338
P675 09AUG20 2009.6345 55063 1545 5 -112.7  -1553 -0.869470   4675209  0.452375  1559  0.123138  0.0083 0.000472 0.000626 0.001790  0.013512 -0.007706 -0.118610
P675 09AUG21 2009.6372 55064 1545 6 -112.7  -1553 -0.868141   4675209  0.450406  1559  0.125873  0.0083 0.000483 0.000641 0.001847  0.009267 -0.017678 -0.081024
P675 09AUG22 2009.6400 55065 1545 7 -112.7  -1553 -0.870900   4675209  0.452254  1559  0.126240  0.0083 0.000487 0.000641 0.001855  0.021134 -0.036825 -0.095935
P675 09AUG23 2009.6427 55066 1546 1 -112.7  -1553 -0.869779   4675209  0.449064  1559  0.126324  0.0083 0.000484 0.000637 0.001845  0.013982 -0.021689 -0.107403
P675 09AUG24 2009.6454 55067 1546 2 -112.7  -1553 -0.871106   4675209  0.450424  1559  0.118741  0.0083 0.000479 0.000628 0.001806  0.009814 -0.024621 -0.108188
P675 09AUG25 2009.6482 55068 1546 3 -112.7  -1553 -0.871703   4675209  0.451762  1559  0.114945  0.0083 0.000482 0.000625 0.001834 -0.000424 -0.013703 -0.118365
P675 09AUG26 2009.6509 55069 1546 4 -112.7  -1553 -0.870153   4675209  0.452315  1559  0.111693  0.0083 0.000481 0.000632 0.001824 -0.000751 -0.015554 -0.112718
P675 09AUG27 2009.6537 55070 1546 5 -112.7  -1553 -0.869789   4675209  0.453402  1559  0.121011  0.0083 0.000486 0.000642 0.001868  0.023266 -0.019336 -0.092736
P675 09AUG28 2009.6564 55071 1546 6 -112.7  -1553 -0.869294   4675209  0.453397  1559  0.124662  0.0083 0.000472 0.000627 0.001819  0.012278 -0.021025 -0.074130
P675 09AUG29 2009.6591 55072 1546 7 -112.7  -1553 -0.869299   4675209  0.453480  1559  0.120132  0.0083 0.000467 0.000613 0.001794  0.022019 -0.021511 -0.084856
P675 09AUG30 2009.6619 55073 1547 1 -112.7  -1553 -0.868143   4675209  0.453426  1559  0.121902  0.0083 0.000468 0.000615 0.001802  0.014897 -0.016273 -0.090612
P675 09AUG31 2009.6646 55074 1547 2 -112.7  -1553 -0.869024   4675209  0.452356  1559  0.121903  0.0083 0.000469 0.000614 0.001792  0.008273 -0.019509 -0.086401
P675 09SEP01 2009.6674 55075 1547 3 -112.7  -1553 -0.869562   4675209  0.448358  1559  0.128242  0.0083 0.000466 0.000623 0.001802  0.011742 -0.008175 -0.069821
P675 09SEP02 2009.6701 55076 1547 4 -112.7  -1553 -0.870723   4675209  0.450997  1559  0.126194  0.0083 0.000475 0.000633 0.001847  0.032008  0.004966 -0.071561
P675 09SEP03 2009.6728 55077 1547 5 -112.7  -1553 -0.870044   4675209  0.451459  1559  0.124713  0.0083 0.000472 0.000617 0.001809  0.015524 -0.004951 -0.077099
P675 09SEP04 2009.6756 55078 1547 6 -112.7  -1553 -0.869889   4675209  0.452078  1559  0.122909  0.0083 0.000468 0.000619 0.001803  0.017547  0.010030 -0.063591
P675 09SEP05 2009.6783 55079 1547 7 -112.7  -1553 -0.869553   4675209  0.450006  1559  0.124018  0.0083 0.000486 0.000632 0.001854  0.006917 -0.012904 -0.102619
P675 09SEP06 2009.6810 55080 1548 1 -112.7  -1553 -0.872677   4675209  0.450681  1559  0.118733  0.0083 0.000485 0.000629 0.001849  0.006169 -0.016936 -0.101003
P675 09SEP07 2009.6838 55081 1548 2 -112.7  -1553 -0.870199   4675209  0.451940  1559  0.121740  0.0083 0.000470 0.000619 0.001793  0.016687 -0.010937 -0.083422
P675 09SEP08 2009.6865 55082 1548 3 -112.7  -1553 -0.869340   4675209  0.451175  1559  0.125842  0.0083 0.000473 0.000622 0.001828  0.019290 -0.006430 -0.075606
P675 09SEP09 2009.6893 55083 1548 4 -112.7  -1553 -0.869912   4675209  0.451387  1559  0.123118  0.0083 0.000475 0.000620 0.001826  0.009794 -0.002932 -0.085469
P675 09SEP10 2009.6920 55084 1548 5 -112.7  -1553 -0.867119   4675209  0.452803  1559  0.122362  0.0083 0.000475 0.000618 0.001812  0.024945  0.012316 -0.076919
P675 09SEP11 2009.6947 55085 1548 6 -112.7  -1553 -0.868301   4675209  0.452269  1559  0.126102  0.0083 0.000473 0.000614 0.001803  0.008202  0.006455 -0.101507
P675 09SEP12 2009.6975 55086 1548 7 -112.7  -1553 -0.868807   4675209  0.452001  1559  0.122183  0.0083 0.000474 0.000624 0.001817  0.018437 -0.021210 -0.097772
P675 09SEP13 2009.7002 55087 1549 1 -112.7  -1553 -0.870521   4675209  0.452221  1559  0.124775  0.0083 0.000484 0.000624 0.001845  0.023024 -0.023544 -0.065261
P675 09SEP14 2009.7029 55088 1549 2 -112.7  -1553 -0.869531   4675209  0.451455  1559  0.123938  0.0083 0.000479 0.000620 0.001826  0.034142 -0.015983 -0.084422
P675 09SEP15 2009.7057 55089 1549 3 -112.7  -1553 -0.869126   4675209  0.453532  1559  0.120505  0.0083 0.000479 0.000612 0.001789  0.021064 -0.033339 -0.122182
P675 09SEP16 2009.7084 55090 1549 4 -112.7  -1553 -0.870852   4675209  0.452902  1559  0.120707  0.0083 0.000478 0.000614 0.001801  0.018905 -0.007878 -0.105699
P675 09SEP17 2009.7112 55091 1549 5 -112.7  -1553 -0.869143   4675209  0.450991  1559  0.126298  0.0083 0.000479 0.000612 0.001805  0.008538 -0.007451 -0.110055
P675 09SEP18 2009.7139 55092 1549 6 -112.7  -1553 -0.871285   4675209  0.451248  1559  0.116854  0.0083 0.000490 0.000630 0.001877  0.005615 -0.016871 -0.101495
P675 09SEP19 2009.7166 55093 1549 7 -112.7  -1553 -0.869409   4675209  0.451475  1559  0.127586  0.0083 0.000480 0.000619 0.001823  0.014121 -0.019421 -0.089578
P675 09SEP20 2009.7194 55094 1550 1 -112.7  -1553 -0.871630   4675209  0.453846  1559  0.115453  0.0083 0.000484 0.000621 0.001844  0.032887 -0.040724 -0.099061
P675 09SEP21 2009.7221 55095 1550 2 -112.7  -1553 -0.871426   4675209  0.453525  1559  0.117786  0.0083 0.000483 0.000611 0.001837  0.023475 -0.034213 -0.097001
P675 09SEP22 2009.7248 55096 1550 3 -112.7  -1553 -0.871227   4675209  0.452166  1559  0.124584  0.0083 0.000484 0.000623 0.001822  0.013206 -0.005444 -0.095565
P675 09SEP23 2009.7276 55097 1550 4 -112.7  -1553 -0.870582   4675209  0.452440  1559  0.122947  0.0083 0.000486 0.000629 0.001844  0.027056 -0.021931 -0.104165
P675 09SEP24 2009.7303 55098 1550 5 -112.7  -1553 -0.870952   4675209  0.451941  1559  0.120764  0.0083 0.000475 0.000617 0.001808  0.018017 -0.023885 -0.079106
P675 09SEP25 2009.7331 55099 1550 6 -112.7  -1553 -0.871212   4675209  0.452164  1559  0.124447  0.0083 0.000484 0.000626 0.001845  0.013511 -0.030427 -0.076784
P675 09SEP26 2009.7358 55100 1550 7 -112.7  -1553 -0.870839   4675209  0.451656  1559  0.126668  0.0083 0.000478 0.000619 0.001813  0.005517 -0.016628 -0.078445
P675 09SEP27 2009.7385 55101 1551 1 -112.7  -1553 -0.872545   4675209  0.453186  1559  0.129017  0.0083 0.000480 0.000614 0.001833  0.024506 -0.026826 -0.091107
P675 09SEP28 2009.7413 55102 1551 2 -112.7  -1553 -0.871275   4675209  0.451579  1559  0.126268  0.0083 0.000480 0.000634 0.001853  0.026040 -0.015115 -0.082584
P675 09SEP29 2009.7440 55103 1551 3 -112.7  -1553 -0.869686   4675209  0.450472  1559  0.127518  0.0083 0.000486 0.000637 0.001859  0.026587 -0.006529 -0.093889
P675 09SEP30 2009.7467 55104 1551 4 -112.7  -1553 -0.872367   4675209  0.450328  1559  0.119133  0.0083 0.000479 0.000620 0.001813  0.021228 -0.025082 -0.096942
P675 09OCT01 2009.7495 55105 1551 5 -112.7  -1553 -0.870476   4675209  0.453153  1559  0.111726  0.0083 0.000473 0.000614 0.001804  0.014480  0.005217 -0.084597
P675 09OCT02 2009.7522 55106 1551 6 -112.7  -1553 -0.872195   4675209  0.451597  1559  0.119074  0.0083 0.000479 0.000619 0.001823  0.013459  0.002412 -0.089697
P675 09OCT03 2009.7550 55107 1551 7 -112.7  -1553 -0.871444   4675209  0.452207  1559  0.116834  0.0083 0.000478 0.000610 0.001788  0.021432 -0.018750 -0.106930
P675 09OCT04 2009.7577 55108 1552 1 -112.7  -1553 -0.871005   4675209  0.453851  1559  0.119663  0.0083 0.000474 0.000609 0.001779  0.020997 -0.013787 -0.117872
P675 09OCT05 2009.7604 55109 1552 2 -112.7  -1553 -0.872171   4675209  0.453255  1559  0.110691  0.0083 0.000473 0.000613 0.001787  0.020211 -0.024035 -0.107171
P675 09OCT06 2009.7632 55110 1552 3 -112.7  -1553 -0.872951   4675209  0.451603  1559  0.115343  0.0083 0.000477 0.000615 0.001794  0.030448 -0.024902 -0.116122
P675 09OCT07 2009.7659 55111 1552 4 -112.7  -1553 -0.872642   4675209  0.452362  1559  0.119465  0.0083 0.000474 0.000615 0.001802  0.018598 -0.005767 -0.081301
P675 09OCT08 2009.7687 55112 1552 5 -112.7  -1553 -0.871487   4675209  0.452334  1559  0.117754  0.0083 0.000488 0.000638 0.001881  0.048633  0.016808 -0.108076
P675 09OCT09 2009.7714 55113 1552 6 -112.7  -1553 -0.869748   4675209  0.453623  1559  0.118723  0.0083 0.000481 0.000616 0.001813  0.018620  0.016670 -0.098029
P675 09OCT10 2009.7741 55114 1552 7 -112.7  -1553 -0.870098   4675209  0.453332  1559  0.126965  0.0083 0.000475 0.000615 0.001812  0.014746 -0.015988 -0.096798
P675 09OCT11 2009.7769 55115 1553 1 -112.7  -1553 -0.871173   4675209  0.452655  1559  0.122068  0.0083 0.000477 0.000614 0.001798  0.028404 -0.017502 -0.103527
P675 09OCT12 2009.7796 55116 1553 2 -112.7  -1553 -0.872581   4675209  0.453155  1559  0.124120  0.0083 0.000477 0.000612 0.001800  0.019418 -0.011993 -0.109416
P675 09OCT13 2009.7823 55117 1553 3 -112.7  -1553 -0.870816   4675209  0.448920  1559  0.123920  0.0083 0.000485 0.000615 0.001835  0.025039 -0.018579 -0.121606
P675 09OCT14 2009.7851 55118 1553 4 -112.7  -1553 -0.870159   4675209  0.450826  1559  0.125152  0.0083 0.000481 0.000615 0.001817  0.023064  0.004506 -0.113635
P675 09OCT15 2009.7878 55119 1553 5 -112.7  -1553 -0.869785   4675209  0.450077  1559  0.123100  0.0083 0.000496 0.000626 0.001872  0.006510 -0.024048 -0.109915
P675 09OCT16 2009.7906 55120 1553 6 -112.7  -1553 -0.868815   4675209  0.451979  1559  0.126253  0.0083 0.000492 0.000625 0.001845 -0.010293 -0.004418 -0.081890
P675 09OCT17 2009.7933 55121 1553 7 -112.7  -1553 -0.870563   4675209  0.449259  1559  0.116544  0.0083 0.000497 0.000642 0.001871  0.010282 -0.023822 -0.055433
P675 09OCT18 2009.7960 55122 1554 1 -112.7  -1553 -0.870600   4675209  0.449193  1559  0.125352  0.0083 0.000495 0.000636 0.001864 -0.004858 -0.001732 -0.070692
